N1.HOG0013010	OG0016693	-			Breviolum_Sid-radians_Avila-Medina_DN193251_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN193251_c0_g1_i1_Symbiont
N1.HOG0013011	OG0016694	-			Breviolum_Sid-radians_Avila-Medina_DN286923_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN286923_c0_g2_i2_Symbiont
N1.HOG0013012	OG0016695	-			Breviolum_Sid-radians_Avila-Medina_DN213548_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN213548_c0_g1_i1_Symbiont
N1.HOG0013013	OG0016696	-			Breviolum_Sid-radians_Avila-Medina_DN384379_c0_g2_i3_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN384379_c0_g1_i1_Symbiont
N1.HOG0013014	OG0016697	-			Breviolum_Sid-radians_Avila-Medina_DN276593_c1_g5_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN276593_c1_g1_i1_Symbiont
N1.HOG0013015	OG0016698	-			Breviolum_Sid-radians_Avila-Medina_DN220754_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN220754_c0_g2_i1_Symbiont
N1.HOG0013016	OG0016699	-			Breviolum_Sid-radians_Avila-Medina_DN96533_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN96533_c0_g3_i1_Symbiont
N1.HOG0013017	OG0016700	-			Breviolum_Sid-radians_Avila-Medina_DN442504_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN442504_c0_g6_i1_Symbiont
N1.HOG0013018	OG0016701	-			Breviolum_Sid-radians_Avila-Medina_DN528075_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN528075_c0_g1_i1_Symbiont
N1.HOG0013019	OG0016702	-			Breviolum_Sid-radians_Avila-Medina_DN144394_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN144394_c0_g2_i1_Symbiont
N1.HOG0013020	OG0016703	-			Breviolum_Sid-radians_Avila-Medina_DN305063_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN305063_c0_g1_i1_Symbiont
N1.HOG0013021	OG0016704	-			Breviolum_Sid-radians_Avila-Medina_DN163741_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN163741_c0_g2_i1_Symbiont
N1.HOG0013022	OG0016705	-			Breviolum_Sid-radians_Avila-Medina_DN253797_c1_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN868547_c0_g1_i1_Symbiont
N1.HOG0013023	OG0016706	-			Breviolum_Sid-radians_Avila-Medina_DN138580_c1_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN138580_c1_g1_i1_Symbiont
N1.HOG0013024	OG0016707	-			Breviolum_Sid-radians_Avila-Medina_DN215852_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN215852_c0_g2_i1_Symbiont
N1.HOG0013025	OG0016708	-			Breviolum_Sid-radians_Avila-Medina_DN64118_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN64118_c0_g1_i1_Symbiont
N1.HOG0013026	OG0016709	-			Breviolum_Sid-radians_Avila-Medina_DN59341_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN59341_c0_g1_i1_Symbiont
N1.HOG0013027	OG0016710	-			Breviolum_Sid-radians_Avila-Medina_DN442996_c2_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN442996_c2_g1_i1_Symbiont
N1.HOG0013028	OG0016711	-			Breviolum_Sid-radians_Avila-Medina_DN7679_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN7679_c0_g1_i1_Symbiont
N1.HOG0013029	OG0016712	-			Breviolum_Sid-radians_Avila-Medina_DN169024_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169024_c0_g2_i1_Symbiont
N1.HOG0013030	OG0016713	-			Breviolum_Sid-radians_Avila-Medina_DN239051_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN239051_c0_g2_i1_Symbiont
N1.HOG0013031	OG0016714	-			Breviolum_Sid-radians_Avila-Medina_DN161166_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN161166_c0_g2_i1_Symbiont
N1.HOG0013032	OG0016715	-			Breviolum_Sid-radians_Avila-Medina_DN322238_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN322238_c0_g2_i1_Symbiont
N1.HOG0013033	OG0016716	-			Breviolum_Sid-radians_Avila-Medina_DN686322_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN686322_c0_g1_i1_Symbiont
N1.HOG0013034	OG0016717	-			Breviolum_Sid-radians_Avila-Medina_DN98709_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN98709_c0_g2_i1_Symbiont
N1.HOG0013035	OG0016718	-			Breviolum_Sid-radians_Avila-Medina_DN56447_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN56447_c0_g2_i1_Symbiont
N1.HOG0013036	OG0016719	-			Breviolum_Sid-radians_Avila-Medina_DN103837_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN103837_c0_g2_i1_Symbiont
N1.HOG0013037	OG0016720	-			Breviolum_Sid-radians_Avila-Medina_DN62144_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN214901_c0_g1_i1_Symbiont
N1.HOG0013038	OG0016721	-			Breviolum_Sid-radians_Avila-Medina_DN201219_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN201219_c0_g2_i1_Symbiont
N1.HOG0013039	OG0016722	-			Breviolum_Sid-radians_Avila-Medina_DN214624_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN214624_c0_g2_i1_Symbiont
N1.HOG0013040	OG0016723	-			Breviolum_Sid-radians_Avila-Medina_DN627667_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN263231_c0_g1_i1_Symbiont
N1.HOG0013041	OG0016724	-			Breviolum_Sid-radians_Avila-Medina_DN222986_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN222986_c0_g2_i1_Symbiont
N1.HOG0013042	OG0016725	-			Breviolum_Sid-radians_Avila-Medina_DN271410_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN271410_c0_g1_i1_Symbiont
N1.HOG0013043	OG0016726	-			Breviolum_Sid-radians_Avila-Medina_DN327529_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN327529_c0_g1_i1_Symbiont
N1.HOG0013044	OG0016727	-			Breviolum_Sid-radians_Avila-Medina_DN346413_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN524134_c0_g1_i1_Symbiont
N1.HOG0013045	OG0016728	-			Breviolum_Sid-radians_Avila-Medina_DN304879_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN304879_c0_g1_i1_Symbiont
N1.HOG0013046	OG0016729	-			Breviolum_Sid-radians_Avila-Medina_DN209625_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN209625_c0_g1_i1_Symbiont
N1.HOG0013047	OG0016730	-			Breviolum_Sid-radians_Avila-Medina_DN274208_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN274208_c0_g2_i1_Symbiont
N1.HOG0013048	OG0016731	-			Breviolum_Sid-radians_Avila-Medina_DN387094_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN387094_c0_g1_i3_Symbiont
N1.HOG0013049	OG0016732	-			Breviolum_Sid-radians_Avila-Medina_DN238281_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN238281_c0_g1_i1_Symbiont
N1.HOG0013050	OG0016733	-			Breviolum_Sid-radians_Avila-Medina_DN296334_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN625299_c0_g1_i1_Symbiont
N1.HOG0013051	OG0016734	-			Breviolum_Sid-radians_Avila-Medina_DN238299_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN238299_c0_g1_i1_Symbiont
N1.HOG0013052	OG0016735	-			Breviolum_Sid-radians_Avila-Medina_DN15613_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN15613_c0_g1_i1_Symbiont
N1.HOG0013053	OG0016736	-			Breviolum_Sid-radians_Avila-Medina_DN151912_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN151912_c0_g1_i1_Symbiont
N1.HOG0013054	OG0016737	-			Breviolum_Sid-radians_Avila-Medina_DN94972_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN94972_c0_g1_i1_Symbiont
N1.HOG0013055	OG0016738	-			Breviolum_Sid-radians_Avila-Medina_DN95768_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN95768_c0_g2_i1_Symbiont
N1.HOG0013056	OG0016739	-			Breviolum_Sid-radians_Avila-Medina_DN284072_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN284072_c0_g2_i1_Symbiont
N1.HOG0013057	OG0016740	-			Breviolum_Sid-radians_Avila-Medina_DN689101_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN320708_c0_g4_i1_Symbiont
N1.HOG0013058	OG0016741	-			Breviolum_Sid-radians_Avila-Medina_DN194400_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN194400_c0_g1_i1_Symbiont
N1.HOG0013059	OG0016742	-			Breviolum_Sid-radians_Avila-Medina_DN198195_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN198195_c0_g2_i1_Symbiont
N1.HOG0013060	OG0016743	-			Breviolum_Sid-radians_Avila-Medina_DN312500_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN312500_c0_g2_i1_Symbiont
N1.HOG0013061	OG0016744	-			Breviolum_Sid-radians_Avila-Medina_DN27309_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN27309_c0_g2_i1_Symbiont
N1.HOG0013062	OG0016745	-			Breviolum_Sid-radians_Avila-Medina_DN953_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN953_c0_g1_i1_Symbiont
N1.HOG0013063	OG0016746	-			Breviolum_Sid-radians_Avila-Medina_DN214476_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN214476_c0_g2_i1_Symbiont
N1.HOG0013064	OG0016747	-			Breviolum_Sid-radians_Avila-Medina_DN56720_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN56720_c0_g2_i1_Symbiont
N1.HOG0013065	OG0016748	-			Breviolum_Sid-radians_Avila-Medina_DN214440_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN214440_c0_g1_i1_Symbiont
N1.HOG0013066	OG0016749	-			Breviolum_Sid-radians_Avila-Medina_DN774344_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN774344_c0_g2_i1_Symbiont
N1.HOG0013067	OG0016750	-			Breviolum_Sid-radians_Avila-Medina_DN61824_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN61824_c0_g1_i1_Symbiont
N1.HOG0013068	OG0016751	-			Breviolum_Sid-radians_Avila-Medina_DN388595_c2_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN388595_c2_g5_i1_Symbiont
N1.HOG0013069	OG0016752	-			Breviolum_Sid-radians_Avila-Medina_DN163321_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN163321_c0_g1_i1_Symbiont
N1.HOG0013070	OG0016753	-			Breviolum_Sid-radians_Avila-Medina_DN19311_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN19311_c0_g2_i1_Symbiont
N1.HOG0013071	OG0016754	-			Breviolum_Sid-radians_Avila-Medina_DN220820_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN220820_c0_g1_i1_Symbiont
N1.HOG0013072	OG0016755	-			Breviolum_Sid-radians_Avila-Medina_DN187457_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN187457_c0_g1_i1_Symbiont
N1.HOG0013073	OG0016756	-			Breviolum_Sid-radians_Avila-Medina_DN305670_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN64054_c0_g1_i1_Symbiont
N1.HOG0013074	OG0016757	-			Breviolum_Sid-radians_Avila-Medina_DN230818_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN230818_c0_g2_i1_Symbiont
N1.HOG0013075	OG0016758	-			Breviolum_Sid-radians_Avila-Medina_DN285034_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN285034_c0_g2_i1_Symbiont
N1.HOG0013076	OG0016759	-			Breviolum_Sid-radians_Avila-Medina_DN219594_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN219594_c0_g1_i1_Symbiont
N1.HOG0013077	OG0016760	-			Breviolum_Sid-radians_Avila-Medina_DN287030_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN287030_c0_g3_i1_Symbiont
N1.HOG0013078	OG0016761	-			Breviolum_Sid-radians_Avila-Medina_DN463155_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN3591_c0_g1_i1_Symbiont
N1.HOG0013079	OG0016762	-			Breviolum_Sid-radians_Avila-Medina_DN233005_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN233005_c0_g1_i1_Symbiont
N1.HOG0013080	OG0016763	-			Breviolum_Sid-radians_Avila-Medina_DN113365_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN113365_c0_g2_i1_Symbiont
N1.HOG0013081	OG0016764	-			Breviolum_Sid-radians_Avila-Medina_DN358779_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN358779_c0_g2_i1_Symbiont
N1.HOG0013082	OG0016765	-			Breviolum_Sid-radians_Avila-Medina_DN191303_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN191303_c0_g3_i1_Symbiont
N1.HOG0013083	OG0016766	-			Breviolum_Sid-radians_Avila-Medina_DN155001_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN155001_c0_g2_i1_Symbiont
N1.HOG0013084	OG0016767	-			Breviolum_Sid-radians_Avila-Medina_DN204027_c0_g3_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN204027_c0_g2_i1_Symbiont
N1.HOG0013085	OG0016768	-			Breviolum_Sid-radians_Avila-Medina_DN151156_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN151156_c0_g1_i1_Symbiont
N1.HOG0013086	OG0016769	-			Breviolum_Sid-radians_Avila-Medina_DN98025_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN98025_c0_g1_i1_Symbiont
N1.HOG0013087	OG0016770	-			Breviolum_Sid-radians_Avila-Medina_DN37804_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN37804_c0_g1_i1_Symbiont
N1.HOG0013088	OG0016771	-			Breviolum_Sid-radians_Avila-Medina_DN256107_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN256107_c0_g1_i1_Symbiont
N1.HOG0013089	OG0016772	-			Breviolum_Sid-radians_Avila-Medina_DN323382_c0_g4_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN323382_c0_g2_i1_Symbiont
N1.HOG0013090	OG0016773	-			Breviolum_Sid-radians_Avila-Medina_DN197421_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN197421_c0_g1_i1_Symbiont
N1.HOG0013091	OG0016774	-			Breviolum_Sid-radians_Avila-Medina_DN235060_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN235060_c0_g2_i1_Symbiont
N1.HOG0013092	OG0016775	-			Breviolum_Sid-radians_Avila-Medina_DN34696_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN34696_c0_g2_i1_Symbiont
N1.HOG0013093	OG0016776	-			Breviolum_Sid-radians_Avila-Medina_DN222862_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN222862_c0_g2_i1_Symbiont
N1.HOG0013094	OG0016777	-			Breviolum_Sid-radians_Avila-Medina_DN348782_c0_g4_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN357710_c0_g1_i1_Symbiont
N1.HOG0013095	OG0016778	-			Breviolum_Sid-radians_Avila-Medina_DN168104_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN168104_c0_g2_i1_Symbiont
N1.HOG0013096	OG0016779	-			Breviolum_Sid-radians_Avila-Medina_DN171362_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN171362_c0_g2_i1_Symbiont
N1.HOG0013097	OG0016780	-			Breviolum_Sid-radians_Avila-Medina_DN166661_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN166661_c0_g1_i1_Symbiont
N1.HOG0013098	OG0016781	-			Breviolum_Sid-radians_Avila-Medina_DN400780_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN400780_c0_g1_i1_Symbiont
N1.HOG0013099	OG0016782	-			Breviolum_Sid-radians_Avila-Medina_DN60284_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN60284_c0_g1_i1_Symbiont
N1.HOG0013100	OG0016783	-			Breviolum_Sid-radians_Avila-Medina_DN247898_c0_g3_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN247898_c0_g2_i2_Symbiont
N1.HOG0013101	OG0016784	-			Breviolum_Sid-radians_Avila-Medina_DN222268_c1_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN222268_c1_g1_i1_Symbiont
N1.HOG0013102	OG0016785	-			Breviolum_Sid-radians_Avila-Medina_DN44540_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN44540_c0_g1_i1_Symbiont
N1.HOG0013103	OG0016786	-			Breviolum_Sid-radians_Avila-Medina_DN37681_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN37681_c0_g1_i1_Symbiont
N1.HOG0013104	OG0016787	-			Breviolum_Sid-radians_Avila-Medina_DN603598_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN603598_c0_g1_i1_Symbiont
N1.HOG0013105	OG0016788	-			Breviolum_Sid-radians_Avila-Medina_DN318853_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN318853_c0_g1_i1_Symbiont
N1.HOG0013106	OG0016789	-			Breviolum_Sid-radians_Avila-Medina_DN382032_c1_g1_i4_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN382032_c1_g2_i2_Symbiont
N1.HOG0013107	OG0016790	-			Breviolum_Sid-radians_Avila-Medina_DN187822_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN187822_c0_g2_i1_Symbiont
N1.HOG0013108	OG0016791	-			Breviolum_Sid-radians_Avila-Medina_DN59425_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN59425_c0_g1_i1_Symbiont
N1.HOG0013109	OG0016792	-			Breviolum_Sid-radians_Avila-Medina_DN165718_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN165718_c0_g2_i1_Symbiont
N1.HOG0013110	OG0016793	-			Breviolum_Sid-radians_Avila-Medina_DN81702_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN81702_c0_g2_i1_Symbiont
N1.HOG0013111	OG0016794	-			Breviolum_Sid-radians_Avila-Medina_DN125463_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN125463_c0_g1_i1_Symbiont
N1.HOG0013112	OG0016795	-			Breviolum_Sid-radians_Avila-Medina_DN535237_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN416690_c6_g1_i1_Symbiont
N1.HOG0013113	OG0016796	-			Breviolum_Sid-radians_Avila-Medina_DN271318_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN271318_c0_g2_i1_Symbiont
N1.HOG0013114	OG0016797	-			Breviolum_Sid-radians_Avila-Medina_DN194864_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN194864_c0_g1_i1_Symbiont
N1.HOG0013115	OG0016798	-			Breviolum_Sid-radians_Avila-Medina_DN330757_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN330757_c0_g2_i1_Symbiont
N1.HOG0013116	OG0016799	-			Breviolum_Sid-radians_Avila-Medina_DN400446_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN400446_c0_g2_i2_Symbiont
N1.HOG0013117	OG0016800	-			Breviolum_Sid-radians_Avila-Medina_DN222751_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN222751_c0_g2_i1_Symbiont
N1.HOG0013118	OG0016801	-			Breviolum_Sid-radians_Avila-Medina_DN387682_c2_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN387682_c2_g5_i1_Symbiont
N1.HOG0013119	OG0016802	-			Breviolum_Sid-radians_Avila-Medina_DN77626_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN77626_c0_g2_i1_Symbiont
N1.HOG0013120	OG0016803	-			Breviolum_Sid-radians_Avila-Medina_DN850381_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN850381_c0_g2_i1_Symbiont
N1.HOG0013121	OG0016804	-			Breviolum_Sid-radians_Avila-Medina_DN170282_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN170282_c0_g3_i1_Symbiont
N1.HOG0013122	OG0016805	-			Breviolum_Sid-radians_Avila-Medina_DN272230_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN272230_c0_g2_i2_Symbiont
N1.HOG0013123	OG0016806	-			Breviolum_Sid-radians_Avila-Medina_DN335168_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN335168_c0_g1_i1_Symbiont
N1.HOG0013124	OG0016807	-			Breviolum_Sid-radians_Avila-Medina_DN28942_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN28942_c0_g1_i1_Symbiont
N1.HOG0013125	OG0016808	-			Breviolum_Sid-radians_Avila-Medina_DN276993_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN276993_c0_g2_i2_Symbiont
N1.HOG0013126	OG0016809	-			Breviolum_Sid-radians_Avila-Medina_DN286314_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN286314_c0_g2_i1_Symbiont
N1.HOG0013127	OG0016810	-			Breviolum_Sid-radians_Avila-Medina_DN215539_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN215539_c0_g2_i1_Symbiont
N1.HOG0013128	OG0016811	-			Breviolum_Sid-radians_Avila-Medina_DN337019_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN337019_c0_g1_i1_Symbiont
N1.HOG0013129	OG0016812	-			Breviolum_Sid-radians_Avila-Medina_DN202688_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN202688_c0_g1_i1_Symbiont
N1.HOG0013130	OG0016813	-			Breviolum_Sid-radians_Avila-Medina_DN216474_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN216474_c0_g1_i1_Symbiont
N1.HOG0013131	OG0016814	-			Breviolum_Sid-radians_Avila-Medina_DN93498_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN93498_c0_g2_i1_Symbiont
N1.HOG0013132	OG0016815	-			Breviolum_Sid-radians_Avila-Medina_DN437534_c0_g3_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN437534_c0_g1_i3_Symbiont
N1.HOG0013133	OG0016816	-			Breviolum_Sid-radians_Avila-Medina_DN138030_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN38705_c0_g1_i1_Symbiont
N1.HOG0013134	OG0016817	-			Breviolum_Sid-radians_Avila-Medina_DN189876_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN189876_c0_g1_i1_Symbiont
N1.HOG0013135	OG0016818	-			Breviolum_Sid-radians_Avila-Medina_DN4712_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN4712_c0_g1_i1_Symbiont
N1.HOG0013136	OG0016819	-			Breviolum_Sid-radians_Avila-Medina_DN169695_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169695_c0_g1_i1_Symbiont
N1.HOG0013137	OG0016820	-			Breviolum_Sid-radians_Avila-Medina_DN139434_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN139434_c0_g2_i1_Symbiont
N1.HOG0013138	OG0016821	-			Breviolum_Sid-radians_Avila-Medina_DN233045_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN233045_c0_g2_i1_Symbiont
N1.HOG0013139	OG0016822	-			Breviolum_Sid-radians_Avila-Medina_DN345517_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN345517_c0_g2_i2_Symbiont
N1.HOG0013140	OG0016823	-			Breviolum_Sid-radians_Avila-Medina_DN316861_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN316861_c0_g2_i1_Symbiont
N1.HOG0013141	OG0016824	-			Breviolum_Sid-radians_Avila-Medina_DN208766_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN208766_c0_g2_i1_Symbiont
N1.HOG0013142	OG0016825	-			Breviolum_Sid-radians_Avila-Medina_DN158292_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN158292_c0_g2_i1_Symbiont
N1.HOG0013143	OG0016826	-			Breviolum_Sid-radians_Avila-Medina_DN382057_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN382057_c0_g1_i1_Symbiont
N1.HOG0013144	OG0016827	-			Breviolum_Sid-radians_Avila-Medina_DN489788_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN489788_c0_g2_i1_Symbiont
N1.HOG0013145	OG0016828	-			Breviolum_Sid-radians_Avila-Medina_DN169007_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN169007_c0_g2_i1_Symbiont
N1.HOG0013146	OG0016829	-			Breviolum_Sid-radians_Avila-Medina_DN374645_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN374645_c0_g1_i1_Symbiont
N1.HOG0013147	OG0016830	-			Breviolum_Sid-radians_Avila-Medina_DN351220_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN351220_c0_g2_i2_Symbiont
N1.HOG0013148	OG0016831	-			Breviolum_Sid-radians_Avila-Medina_DN331096_c0_g1_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN347963_c0_g2_i3_Symbiont
N1.HOG0013149	OG0016832	-			Breviolum_Sid-radians_Avila-Medina_DN38142_c0_g2_i1_Symbiont, Breviolum_Sid-radians_Avila-Medina_DN38142_c0_g1_i1_Symbiont
