"","isotig","gene","orthogroup","gene_Sid"
"1180","isotig24406_Ppor","isogroup22674_Ppor","N0.HOG0002813","Siderastrea_Mexico_Barshis-Radice_Host_contig12282"
"1181","isotig24437_Ppor","isogroup22705_Ppor","N0.HOG0000442","Siderastrea_Mexico_Barshis-Radice_Host_contig10262"
"1182","isotig24451_Ppor","isogroup22719_Ppor","N0.HOG0001540","Siderastrea_Mexico_Barshis-Radice_Host_contig13002"
"1183","isotig24518_Ppor","isogroup22786_Ppor","N0.HOG0002516","Siderastrea_Mexico_Barshis-Radice_Host_contig18665"
"1184","isotig24565_Ppor","isogroup22833_Ppor","N0.HOG0003279","Siderastrea_Mexico_Barshis-Radice_Host_contig10590"
"1185","isotig24571_Ppor","isogroup22839_Ppor","N0.HOG0000044","Siderastrea_Mexico_Barshis-Radice_Host_contig14938"
"1186","isotig24588_Ppor","isogroup22856_Ppor","N0.HOG0001804","Siderastrea_Mexico_Barshis-Radice_Host_contig07621"
"1187","isotig24643_Ppor","isogroup22911_Ppor","N0.HOG0000197","Siderastrea_Mexico_Barshis-Radice_Host_contig13675"
"1188","isotig24708_Ppor","isogroup22976_Ppor","N0.HOG0001681","Siderastrea_Mexico_Barshis-Radice_Host_contig11696"
"1189","isotig24728_Ppor","isogroup22996_Ppor","N0.HOG0002018","Siderastrea_Mexico_Barshis-Radice_Host_contig13178"
"1190","isotig24740_Ppor","isogroup23008_Ppor","N0.HOG0002432","Siderastrea_Mexico_Barshis-Radice_Host_contig17002"
"1191","isotig24742_Ppor","isogroup23010_Ppor","N0.HOG0002447","Siderastrea_Mexico_Barshis-Radice_Host_contig12417"
"1192","isotig24788_Ppor","isogroup23056_Ppor","N0.HOG0001469","Siderastrea_Mexico_Barshis-Radice_Host_contig09141"
"1193","isotig24930_Ppor","isogroup23198_Ppor","N0.HOG0002073","Siderastrea_Mexico_Barshis-Radice_Host_contig03144"
"1194","isotig24989_Ppor","isogroup23257_Ppor","N0.HOG0002211","Siderastrea_Mexico_Barshis-Radice_Host_contig01584"
"1195","isotig25133_Ppor","isogroup23401_Ppor","N0.HOG0002290","Siderastrea_Mexico_Barshis-Radice_Host_contig08041"
"1196","isotig25144_Ppor","isogroup23412_Ppor","N0.HOG0002476","Siderastrea_Mexico_Barshis-Radice_Host_contig05062"
"1197","isotig25207_Ppor","isogroup23475_Ppor","N0.HOG0003404","Siderastrea_Mexico_Barshis-Radice_Host_contig13464"
"1198","isotig25252_Ppor","isogroup23520_Ppor","N0.HOG0002258","Siderastrea_Mexico_Barshis-Radice_Host_contig18316"
"1199","isotig25254_Ppor","isogroup23522_Ppor","N0.HOG0001945","Siderastrea_Mexico_Barshis-Radice_Host_contig06735"
"1200","isotig25283_Ppor","isogroup23551_Ppor","N0.HOG0002207","Siderastrea_Mexico_Barshis-Radice_Host_contig03982"
"1201","isotig25292_Ppor","isogroup23560_Ppor","N0.HOG0003631","Siderastrea_Mexico_Barshis-Radice_Host_contig16019"
"1202","isotig25302_Ppor","isogroup23570_Ppor","N0.HOG0001863","Siderastrea_Mexico_Barshis-Radice_Host_contig11906"
"1203","isotig25378_Ppor","isogroup23646_Ppor","N0.HOG0002612","Siderastrea_Mexico_Barshis-Radice_Host_contig17208"
"1204","isotig25413_Ppor","isogroup23681_Ppor","N0.HOG0002032","Siderastrea_Mexico_Barshis-Radice_Host_contig08957"
"1205","isotig25414_Ppor","isogroup23682_Ppor","N0.HOG0002908","Siderastrea_Mexico_Barshis-Radice_Host_contig16840"
"1206","isotig25427_Ppor","isogroup23695_Ppor","N0.HOG0002411","Siderastrea_Mexico_Barshis-Radice_Host_contig12805"
"1207","isotig25536_Ppor","isogroup23804_Ppor","N0.HOG0001947","Siderastrea_Mexico_Barshis-Radice_Host_contig08834"
"1208","isotig25552_Ppor","isogroup23820_Ppor","N0.HOG0001839","Siderastrea_Mexico_Barshis-Radice_Host_contig07360"
"1209","isotig25561_Ppor","isogroup23829_Ppor","N0.HOG0001780","Siderastrea_Mexico_Barshis-Radice_Host_contig14804"
"1210","isotig25652_Ppor","isogroup23920_Ppor","N0.HOG0002310","Siderastrea_Mexico_Barshis-Radice_Host_contig18831"
"1211","isotig25655_Ppor","isogroup23923_Ppor","N0.HOG0002483","Siderastrea_Mexico_Barshis-Radice_Host_contig18874"
"1212","isotig25684_Ppor","isogroup23952_Ppor","N0.HOG0003001","Siderastrea_Mexico_Barshis-Radice_Host_contig15840"
"1213","isotig25694_Ppor","isogroup23962_Ppor","N0.HOG0003153","Siderastrea_Mexico_Barshis-Radice_Host_contig17507"
"1214","isotig25708_Ppor","isogroup23976_Ppor","N0.HOG0001593","Siderastrea_Mexico_Barshis-Radice_Host_contig13216"
"1215","isotig25749_Ppor","isogroup24017_Ppor","N0.HOG0003313","Siderastrea_Mexico_Barshis-Radice_Host_contig08050"
"1216","isotig25793_Ppor","isogroup24061_Ppor","N0.HOG0003438","Siderastrea_Mexico_Barshis-Radice_Host_contig05672"
"1217","isotig25858_Ppor","isogroup24126_Ppor","N0.HOG0002254","Siderastrea_Mexico_Barshis-Radice_Host_contig01462"
"1218","isotig25895_Ppor","isogroup24163_Ppor","N0.HOG0003057","Siderastrea_Mexico_Barshis-Radice_Host_contig11005"
"1219","isotig25915_Ppor","isogroup24183_Ppor","N0.HOG0002556","Siderastrea_Mexico_Barshis-Radice_Host_contig17081"
"1220","isotig25918_Ppor","isogroup24186_Ppor","N0.HOG0001572","Siderastrea_Mexico_Barshis-Radice_Host_contig15701"
"1221","isotig25929_Ppor","isogroup24197_Ppor","N0.HOG0002629","Siderastrea_Mexico_Barshis-Radice_Host_contig07467"
"1222","isotig25959_Ppor","isogroup24227_Ppor","N0.HOG0002994","Siderastrea_Mexico_Barshis-Radice_Host_contig08865"
"1223","isotig25968_Ppor","isogroup24236_Ppor","N0.HOG0002077","Siderastrea_Mexico_Barshis-Radice_Host_contig02767"
"1224","isotig26022_Ppor","isogroup24290_Ppor","N0.HOG0002723","Siderastrea_Mexico_Barshis-Radice_Host_contig16807"
"1225","isotig26040_Ppor","isogroup24308_Ppor","N0.HOG0001472","Siderastrea_Mexico_Barshis-Radice_Host_contig10359"
"1226","isotig26121_Ppor","isogroup24389_Ppor","N0.HOG0003626","Siderastrea_Mexico_Barshis-Radice_Host_contig10707"
"1227","isotig26256_Ppor","isogroup24524_Ppor","N0.HOG0001583","Siderastrea_Mexico_Barshis-Radice_Host_contig12528"
"1228","isotig26321_Ppor","isogroup24589_Ppor","N0.HOG0003201","Siderastrea_Mexico_Barshis-Radice_Host_contig00318"
"1229","isotig26359_Ppor","isogroup24627_Ppor","N0.HOG0003284","Siderastrea_Mexico_Barshis-Radice_Host_contig12996"
"1230","isotig26360_Ppor","isogroup24628_Ppor","N0.HOG0001685","Siderastrea_Mexico_Barshis-Radice_Host_contig02282"
"1231","isotig26372_Ppor","isogroup24640_Ppor","N0.HOG0002859","Siderastrea_Mexico_Barshis-Radice_Host_contig04176"
"1232","isotig26454_Ppor","isogroup24722_Ppor","N0.HOG0001680","Siderastrea_Mexico_Barshis-Radice_Host_contig17107"
"1233","isotig26463_Ppor","isogroup24731_Ppor","N0.HOG0001447","Siderastrea_Mexico_Barshis-Radice_Host_contig17675"
"1234","isotig26575_Ppor","isogroup24843_Ppor","N0.HOG0003338","Siderastrea_Mexico_Barshis-Radice_Host_contig15269"
"1235","isotig26736_Ppor","isogroup25004_Ppor","N0.HOG0001814","Siderastrea_Mexico_Barshis-Radice_Host_contig03227"
"1236","isotig26741_Ppor","isogroup25009_Ppor","N0.HOG0002717","Siderastrea_Mexico_Barshis-Radice_Host_contig12032"
"1237","isotig26756_Ppor","isogroup25024_Ppor","N0.HOG0003053","Siderastrea_Mexico_Barshis-Radice_Host_contig07132"
"1238","isotig26764_Ppor","isogroup25032_Ppor","N0.HOG0003085","Siderastrea_Mexico_Barshis-Radice_Host_contig10992"
"1239","isotig26771_Ppor","isogroup25039_Ppor","N0.HOG0002201","Siderastrea_Mexico_Barshis-Radice_Host_contig00635"
"1240","isotig26780_Ppor","isogroup25048_Ppor","N0.HOG0002490","Siderastrea_Mexico_Barshis-Radice_Host_contig04229"
"1241","isotig26795_Ppor","isogroup25063_Ppor","N0.HOG0001613","Siderastrea_Mexico_Barshis-Radice_Host_contig11179"
"1242","isotig26822_Ppor","isogroup25090_Ppor","N0.HOG0001559","Siderastrea_Mexico_Barshis-Radice_Host_contig09501"
"1243","isotig26824_Ppor","isogroup25092_Ppor","N0.HOG0003613","Siderastrea_Mexico_Barshis-Radice_Host_contig05189"
"1244","isotig26855_Ppor","isogroup25123_Ppor","N0.HOG0001518","Siderastrea_Mexico_Barshis-Radice_Host_contig15097"
"1245","isotig26979_Ppor","isogroup25247_Ppor","N0.HOG0001812","Siderastrea_Mexico_Barshis-Radice_Host_contig05193"
"1246","isotig27028_Ppor","isogroup25296_Ppor","N0.HOG0002747","Siderastrea_Mexico_Barshis-Radice_Host_contig16399"
"1247","isotig27200_Ppor","isogroup25468_Ppor","N0.HOG0002592","Siderastrea_Mexico_Barshis-Radice_Host_contig10672"
"1248","isotig27251_Ppor","isogroup25519_Ppor","N0.HOG0002718","Siderastrea_Mexico_Barshis-Radice_Host_contig03787"
"1249","isotig27389_Ppor","isogroup25657_Ppor","N0.HOG0002330","Siderastrea_Mexico_Barshis-Radice_Host_contig09952"
"1250","isotig27457_Ppor","isogroup25725_Ppor","N0.HOG0002114","Siderastrea_Mexico_Barshis-Radice_Host_contig02158"
"1251","isotig27482_Ppor","isogroup25750_Ppor","N0.HOG0003482","Siderastrea_Mexico_Barshis-Radice_Host_contig03874"
"1252","isotig27513_Ppor","isogroup25781_Ppor","N0.HOG0001940","Siderastrea_Mexico_Barshis-Radice_Host_contig00950"
"1253","isotig27656_Ppor","isogroup25924_Ppor","N0.HOG0003553","Siderastrea_Mexico_Barshis-Radice_Host_contig07845"
"1254","isotig27688_Ppor","isogroup25956_Ppor","N0.HOG0002345","Siderastrea_Mexico_Barshis-Radice_Host_contig03884"
"1255","isotig27977_Ppor","isogroup26245_Ppor","N0.HOG0001561","Siderastrea_Mexico_Barshis-Radice_Host_contig07434"
"1256","isotig27998_Ppor","isogroup26266_Ppor","N0.HOG0003197","Siderastrea_Mexico_Barshis-Radice_Host_contig11046"
"1257","isotig28119_Ppor","isogroup26387_Ppor","N0.HOG0002613","Siderastrea_Mexico_Barshis-Radice_Host_contig17325"
"1258","isotig28130_Ppor","isogroup26398_Ppor","N0.HOG0002415","Siderastrea_Mexico_Barshis-Radice_Host_contig03667"
"1259","isotig28166_Ppor","isogroup26434_Ppor","N0.HOG0002418","Siderastrea_Mexico_Barshis-Radice_Host_contig15238"
"1260","isotig28192_Ppor","isogroup26460_Ppor","N0.HOG0003018","Siderastrea_Mexico_Barshis-Radice_Host_contig14814"
"1261","isotig28199_Ppor","isogroup26467_Ppor","N0.HOG0000121","Siderastrea_Mexico_Barshis-Radice_Host_contig11081"
"1262","isotig28215_Ppor","isogroup26483_Ppor","N0.HOG0000370","Siderastrea_Mexico_Barshis-Radice_Host_contig08185"
"1263","isotig28277_Ppor","isogroup26545_Ppor","N0.HOG0001883","Siderastrea_Mexico_Barshis-Radice_Host_contig08633"
"1264","isotig28279_Ppor","isogroup26547_Ppor","N0.HOG0002155","Siderastrea_Mexico_Barshis-Radice_Host_contig05944"
"1265","isotig28313_Ppor","isogroup26581_Ppor","N0.HOG0002609","Siderastrea_Mexico_Barshis-Radice_Host_contig13366"
"1266","isotig28333_Ppor","isogroup26601_Ppor","N0.HOG0000602","Siderastrea_Mexico_Barshis-Radice_Host_contig18435"
"1267","isotig28394_Ppor","isogroup26662_Ppor","N0.HOG0001475","Siderastrea_Mexico_Barshis-Radice_Host_contig13944"
"1268","isotig28403_Ppor","isogroup26671_Ppor","N0.HOG0001900","Siderastrea_Mexico_Barshis-Radice_Host_contig00132"
"1269","isotig28405_Ppor","isogroup26673_Ppor","N0.HOG0002965","Siderastrea_Mexico_Barshis-Radice_Host_contig03280"
"1270","isotig28409_Ppor","isogroup26677_Ppor","N0.HOG0000243","Siderastrea_Mexico_Barshis-Radice_Host_contig18329"
"1271","isotig28512_Ppor","isogroup26780_Ppor","N0.HOG0003630","Siderastrea_Mexico_Barshis-Radice_Host_contig12703"
"1272","isotig28524_Ppor","isogroup26792_Ppor","N0.HOG0003025","Siderastrea_Mexico_Barshis-Radice_Host_contig04589"
"1273","isotig28565_Ppor","isogroup26833_Ppor","N0.HOG0002854","Siderastrea_Mexico_Barshis-Radice_Host_contig01570"
"1274","isotig28592_Ppor","isogroup26860_Ppor","N0.HOG0001827","Siderastrea_Mexico_Barshis-Radice_Host_contig02691"
"1275","isotig28634_Ppor","isogroup26902_Ppor","N0.HOG0003537","Siderastrea_Mexico_Barshis-Radice_Host_contig16311"
"1276","isotig28717_Ppor","isogroup26985_Ppor","N0.HOG0002804","Siderastrea_Mexico_Barshis-Radice_Host_contig14677"
"1277","isotig28763_Ppor","isogroup27031_Ppor","N0.HOG0000250","Siderastrea_Mexico_Barshis-Radice_Host_contig17047"
"1278","isotig28773_Ppor","isogroup27041_Ppor","N0.HOG0003432","Siderastrea_Mexico_Barshis-Radice_Host_contig19209"
"1279","isotig28904_Ppor","isogroup27172_Ppor","N0.HOG0001960","Siderastrea_Mexico_Barshis-Radice_Host_contig04471"
"1280","isotig28926_Ppor","isogroup27194_Ppor","N0.HOG0000385","Siderastrea_Mexico_Barshis-Radice_Host_contig15037"
"1281","isotig29028_Ppor","isogroup27296_Ppor","N0.HOG0003227","Siderastrea_Mexico_Barshis-Radice_Host_contig16734"
"1282","isotig29038_Ppor","isogroup27306_Ppor","N0.HOG0002339","Siderastrea_Mexico_Barshis-Radice_Host_contig02937"
"1283","isotig29065_Ppor","isogroup27333_Ppor","N0.HOG0002729","Siderastrea_Mexico_Barshis-Radice_Host_contig13107"
"1284","isotig29101_Ppor","isogroup27369_Ppor","N0.HOG0002138","Siderastrea_Mexico_Barshis-Radice_Host_contig13950"
"1285","isotig29141_Ppor","isogroup27409_Ppor","N0.HOG0003550","Siderastrea_Mexico_Barshis-Radice_Host_contig16791"
"1286","isotig29192_Ppor","isogroup27460_Ppor","N0.HOG0002427","Siderastrea_Mexico_Barshis-Radice_Host_contig01380"
"1287","isotig29208_Ppor","isogroup27476_Ppor","N0.HOG0000569","Siderastrea_Mexico_Barshis-Radice_Host_contig10336"
"1288","isotig29209_Ppor","isogroup27477_Ppor","N0.HOG0002734","Siderastrea_Mexico_Barshis-Radice_Host_contig01676"
"1289","isotig29235_Ppor","isogroup27503_Ppor","N0.HOG0003293","Siderastrea_Mexico_Barshis-Radice_Host_contig13131"
"1290","isotig29320_Ppor","isogroup27588_Ppor","N0.HOG0001767","Siderastrea_Mexico_Barshis-Radice_Host_contig02246"
"1291","isotig29620_Ppor","isogroup27888_Ppor","N0.HOG0001880","Siderastrea_Mexico_Barshis-Radice_Host_contig16887"
"1292","isotig29687_Ppor","isogroup27955_Ppor","N0.HOG0002436","Siderastrea_Mexico_Barshis-Radice_Host_contig09873"
"1293","isotig29764_Ppor","isogroup28032_Ppor","N0.HOG0002570","Siderastrea_Mexico_Barshis-Radice_Host_contig16066"
"1294","isotig29962_Ppor","isogroup28230_Ppor","N0.HOG0000325","Siderastrea_Mexico_Barshis-Radice_Host_contig18114"
"1295","isotig29964_Ppor","isogroup28232_Ppor","N0.HOG0003171","Siderastrea_Mexico_Barshis-Radice_Host_contig01781"
"1296","isotig30030_Ppor","isogroup28298_Ppor","N0.HOG0003391","Siderastrea_Mexico_Barshis-Radice_Host_contig06533"
"1297","isotig30056_Ppor","isogroup28324_Ppor","N0.HOG0002849","Siderastrea_Mexico_Barshis-Radice_Host_contig12074"
"1298","isotig30157_Ppor","isogroup28425_Ppor","N0.HOG0001567","Siderastrea_Mexico_Barshis-Radice_Host_contig09303"
"1299","isotig30199_Ppor","isogroup28467_Ppor","N0.HOG0002378","Siderastrea_Mexico_Barshis-Radice_Host_contig09698"
"1300","isotig30222_Ppor","isogroup28490_Ppor","N0.HOG0001754","Siderastrea_Mexico_Barshis-Radice_Host_contig09381"
"1301","isotig30326_Ppor","isogroup28594_Ppor","N0.HOG0003207","Siderastrea_Mexico_Barshis-Radice_Host_contig03714"
"1302","isotig30582_Ppor","isogroup28850_Ppor","N0.HOG0003049","Siderastrea_Mexico_Barshis-Radice_Host_contig15801"
"1303","isotig30608_Ppor","isogroup28876_Ppor","N0.HOG0002508","Siderastrea_Mexico_Barshis-Radice_Host_contig04079"
"1304","isotig30659_Ppor","isogroup28927_Ppor","N0.HOG0003184","Siderastrea_Mexico_Barshis-Radice_Host_contig08761"
"1305","isotig30703_Ppor","isogroup28971_Ppor","N0.HOG0003484","Siderastrea_Mexico_Barshis-Radice_Host_contig10680"
"1306","isotig30780_Ppor","isogroup29048_Ppor","N0.HOG0002401","Siderastrea_Mexico_Barshis-Radice_Host_contig02135"
"1307","isotig30814_Ppor","isogroup29082_Ppor","N0.HOG0002911","Siderastrea_Mexico_Barshis-Radice_Host_contig11747"
"1308","isotig30908_Ppor","isogroup29176_Ppor","N0.HOG0003272","Siderastrea_Mexico_Barshis-Radice_Host_contig05776"
"1309","isotig30957_Ppor","isogroup29225_Ppor","N0.HOG0003417","Siderastrea_Mexico_Barshis-Radice_Host_contig10666"
"1310","isotig31082_Ppor","isogroup29350_Ppor","N0.HOG0002746","Siderastrea_Mexico_Barshis-Radice_Host_contig10771"
"1311","isotig31095_Ppor","isogroup29363_Ppor","N0.HOG0000595","Siderastrea_Mexico_Barshis-Radice_Host_contig07492"
"1312","isotig31224_Ppor","isogroup29492_Ppor","N0.HOG0002248","Siderastrea_Mexico_Barshis-Radice_Host_contig10100"
"1313","isotig31297_Ppor","isogroup29565_Ppor","N0.HOG0003480","Siderastrea_Mexico_Barshis-Radice_Host_contig15008"
"1314","isotig31345_Ppor","isogroup29613_Ppor","N0.HOG0003234","Siderastrea_Mexico_Barshis-Radice_Host_contig01231"
"1315","isotig31696_Ppor","isogroup29964_Ppor","N0.HOG0001478","Siderastrea_Mexico_Barshis-Radice_Host_contig17079"
"1316","isotig31751_Ppor","isogroup30019_Ppor","N0.HOG0002377","Siderastrea_Mexico_Barshis-Radice_Host_contig08286"
"1317","isotig32028_Ppor","isogroup30296_Ppor","N0.HOG0003629","Siderastrea_Mexico_Barshis-Radice_Host_contig18619"
"1318","isotig32417_Ppor","isogroup30685_Ppor","N0.HOG0003138","Siderastrea_Mexico_Barshis-Radice_Host_contig02940"
"1319","isotig32495_Ppor","isogroup30763_Ppor","N0.HOG0000673","Siderastrea_Mexico_Barshis-Radice_Host_contig04743"
"1320","isotig32805_Ppor","isogroup31073_Ppor","N0.HOG0002738","Siderastrea_Mexico_Barshis-Radice_Host_contig07866"
"1321","GCKDGN101A9IY8_Ppor","GCKDGN101A9IY8_Ppor","N0.HOG0003489","Siderastrea_Mexico_Barshis-Radice_Host_contig13086"
"1322","GCKDGN101BQ4JB_Ppor","GCKDGN101BQ4JB_Ppor","N0.HOG0003563","Siderastrea_Mexico_Barshis-Radice_Host_contig01166"
"1323","GCKDGN101AWCQV_Ppor","GCKDGN101AWCQV_Ppor","N0.HOG0003166","Siderastrea_Mexico_Barshis-Radice_Host_contig07675"
"1324","GCKDGN101B7MC4_Ppor","GCKDGN101B7MC4_Ppor","N0.HOG0002780","Siderastrea_Mexico_Barshis-Radice_Host_contig05107"
"1325","GCKDGN101BROKN_Ppor","GCKDGN101BROKN_Ppor","N0.HOG0002086","Siderastrea_Mexico_Barshis-Radice_Host_contig04082"
"1326","GCKDGN101CJL63_Ppor","GCKDGN101CJL63_Ppor","N0.HOG0003333","Siderastrea_Mexico_Barshis-Radice_Host_contig11402"
"1327","GCKDGN101CE8LR_Ppor","GCKDGN101CE8LR_Ppor","N0.HOG0001740","Siderastrea_Mexico_Barshis-Radice_Host_contig14768"
"1328","GCKDGN101BF7TO_Ppor","GCKDGN101BF7TO_Ppor","N0.HOG0003597","Siderastrea_Mexico_Barshis-Radice_Host_contig07016"
"1329","GCKDGN101AYHWS_Ppor","GCKDGN101AYHWS_Ppor","N0.HOG0003524","Siderastrea_Mexico_Barshis-Radice_Host_contig18848"
"1330","GCKDGN101BB95I_Ppor","GCKDGN101BB95I_Ppor","N0.HOG0002848","Siderastrea_Mexico_Barshis-Radice_Host_contig07176"
"1331","GCKDGN101CI5OV_Ppor","GCKDGN101CI5OV_Ppor","N0.HOG0001708","Siderastrea_Mexico_Barshis-Radice_Host_contig07609"
"1332","GCKDGN101BDIA5_Ppor","GCKDGN101BDIA5_Ppor","N0.HOG0002383","Siderastrea_Mexico_Barshis-Radice_Host_contig09224"
"1333","GCKDGN101B7BVV_Ppor","GCKDGN101B7BVV_Ppor","N0.HOG0001662","Siderastrea_Mexico_Barshis-Radice_Host_contig05387"
"1334","GCKDGN101BQS1Q_Ppor","GCKDGN101BQS1Q_Ppor","N0.HOG0003539","Siderastrea_Mexico_Barshis-Radice_Host_contig15118"
"1335","GCKDGN101BH0JR_Ppor","GCKDGN101BH0JR_Ppor","N0.HOG0003070","Siderastrea_Mexico_Barshis-Radice_Host_contig00744"
"1336","GCKDGN101CG6IN_Ppor","GCKDGN101CG6IN_Ppor","N0.HOG0002243","Siderastrea_Mexico_Barshis-Radice_Host_contig09059"
"1337","GCKDGN101AT403_Ppor","GCKDGN101AT403_Ppor","N0.HOG0003566","Siderastrea_Mexico_Barshis-Radice_Host_contig05093"
"1338","GCKDGN101BLZY9_Ppor","GCKDGN101BLZY9_Ppor","N0.HOG0003219","Siderastrea_Mexico_Barshis-Radice_Host_contig02351"
"1339","GCKDGN101BL71W_Ppor","GCKDGN101BL71W_Ppor","N0.HOG0003365","Siderastrea_Mexico_Barshis-Radice_Host_contig03521"
"1340","GCKDGN101AZI0G_Ppor","GCKDGN101AZI0G_Ppor","N0.HOG0002136","Siderastrea_Mexico_Barshis-Radice_Host_contig01888"
"1341","GCKDGN101BR8F1_Ppor","GCKDGN101BR8F1_Ppor","N0.HOG0003239","Siderastrea_Mexico_Barshis-Radice_Host_contig18408"
"1342","GCKDGN101BH3LV_Ppor","GCKDGN101BH3LV_Ppor","N0.HOG0001713","Siderastrea_Mexico_Barshis-Radice_Host_contig19105"
"1343","GCKDGN101A4WM3_Ppor","GCKDGN101A4WM3_Ppor","N0.HOG0003551","Siderastrea_Mexico_Barshis-Radice_Host_contig02064"
"1344","GCKDGN102D1LRD_Ppor","GCKDGN102D1LRD_Ppor","N0.HOG0003064","Siderastrea_Mexico_Barshis-Radice_Host_contig16598"
"1345","GCKDGN101BSYAR_Ppor","GCKDGN101BSYAR_Ppor","N0.HOG0002777","Siderastrea_Mexico_Barshis-Radice_Host_contig00557"
"1346","GCKDGN101A4W2H_Ppor","GCKDGN101A4W2H_Ppor","N0.HOG0003186","Siderastrea_Mexico_Barshis-Radice_Host_contig07835"
"1347","GCKDGN101AZ1C6_Ppor","GCKDGN101AZ1C6_Ppor","N0.HOG0002575","Siderastrea_Mexico_Barshis-Radice_Host_contig01787"
"1348","GCKDGN101BZF8Z_Ppor","GCKDGN101BZF8Z_Ppor","N0.HOG0003105","Siderastrea_Mexico_Barshis-Radice_Host_contig12341"
"1349","GCKDGN101B8GBL_Ppor","GCKDGN101B8GBL_Ppor","N0.HOG0003474","Siderastrea_Mexico_Barshis-Radice_Host_contig01800"
"1350","GCKDGN101ASTEI_Ppor","GCKDGN101ASTEI_Ppor","N0.HOG0003465","Siderastrea_Mexico_Barshis-Radice_Host_contig07173"
"1351","GCKDGN101AMDS1_Ppor","GCKDGN101AMDS1_Ppor","N0.HOG0001522","Siderastrea_Mexico_Barshis-Radice_Host_contig08407"
"1352","GCKDGN101B9TU2_Ppor","GCKDGN101B9TU2_Ppor","N0.HOG0002174","Siderastrea_Mexico_Barshis-Radice_Host_contig17864"
"1353","GCKDGN101AODH3_Ppor","GCKDGN101AODH3_Ppor","N0.HOG0002719","Siderastrea_Mexico_Barshis-Radice_Host_contig10899"
"1354","GCKDGN101CBNCE_Ppor","GCKDGN101CBNCE_Ppor","N0.HOG0001899","Siderastrea_Mexico_Barshis-Radice_Host_contig00883"
"1355","GCKDGN101ALDZ8_Ppor","GCKDGN101ALDZ8_Ppor","N0.HOG0002048","Siderastrea_Mexico_Barshis-Radice_Host_contig13765"
"1356","GCKDGN101CJ5ZK_Ppor","GCKDGN101CJ5ZK_Ppor","N0.HOG0002104","Siderastrea_Mexico_Barshis-Radice_Host_contig06242"
"1357","GCKDGN102C7ENM_Ppor","GCKDGN102C7ENM_Ppor","N0.HOG0002916","Siderastrea_Mexico_Barshis-Radice_Host_contig12090"
"1358","GCKDGN101BZP41_Ppor","GCKDGN101BZP41_Ppor","N0.HOG0002425","Siderastrea_Mexico_Barshis-Radice_Host_contig17167"
"1359","GCKDGN101AQ2MM_Ppor","GCKDGN101AQ2MM_Ppor","N0.HOG0001501","Siderastrea_Mexico_Barshis-Radice_Host_contig07200"
"1360","GCKDGN101CCKPS_Ppor","GCKDGN101CCKPS_Ppor","N0.HOG0002976","Siderastrea_Mexico_Barshis-Radice_Host_contig04114"
"1361","GCKDGN101CDN9P_Ppor","GCKDGN101CDN9P_Ppor","N0.HOG0001420","Siderastrea_Mexico_Barshis-Radice_Host_contig08795"
"1362","GCKDGN101BXJ5U_Ppor","GCKDGN101BXJ5U_Ppor","N0.HOG0002095","Siderastrea_Mexico_Barshis-Radice_Host_contig04332"
"1363","GCKDGN101B5WJM_Ppor","GCKDGN101B5WJM_Ppor","N0.HOG0001439","Siderastrea_Mexico_Barshis-Radice_Host_contig02025"
"1364","GCKDGN101A0KSC_Ppor","GCKDGN101A0KSC_Ppor","N0.HOG0003612","Siderastrea_Mexico_Barshis-Radice_Host_contig10191"
"1365","GCKDGN101AL800_Ppor","GCKDGN101AL800_Ppor","N0.HOG0003369","Siderastrea_Mexico_Barshis-Radice_Host_contig02713"
"1366","GCKDGN101AU6YP_Ppor","GCKDGN101AU6YP_Ppor","N0.HOG0003108","Siderastrea_Mexico_Barshis-Radice_Host_contig10850"
"1367","GCKDGN101BA3WI_Ppor","GCKDGN101BA3WI_Ppor","N0.HOG0002504","Siderastrea_Mexico_Barshis-Radice_Host_contig17102"
"1368","GCKDGN101B6TD1_Ppor","GCKDGN101B6TD1_Ppor","N0.HOG0002355","Siderastrea_Mexico_Barshis-Radice_Host_contig12656"
"1369","GCKDGN101B7C7X_Ppor","GCKDGN101B7C7X_Ppor","N0.HOG0002730","Siderastrea_Mexico_Barshis-Radice_Host_contig05334"
"1370","GCKDGN101BWG6G_Ppor","GCKDGN101BWG6G_Ppor","N0.HOG0002667","Siderastrea_Mexico_Barshis-Radice_Host_contig13935"
"1371","GCKDGN101A7K45_Ppor","GCKDGN101A7K45_Ppor","N0.HOG0002611","Siderastrea_Mexico_Barshis-Radice_Host_contig02056"
"1372","GCKDGN101APB9V_Ppor","GCKDGN101APB9V_Ppor","N0.HOG0002196","Siderastrea_Mexico_Barshis-Radice_Host_contig10048"
"1373","GCKDGN102D22TF_Ppor","GCKDGN102D22TF_Ppor","N0.HOG0003097","Siderastrea_Mexico_Barshis-Radice_Host_contig18198"
"1374","GCKDGN101AYUGV_Ppor","GCKDGN101AYUGV_Ppor","N0.HOG0003079","Siderastrea_Mexico_Barshis-Radice_Host_contig06319"
"1375","GCKDGN102C5RIF_Ppor","GCKDGN102C5RIF_Ppor","N0.HOG0003559","Siderastrea_Mexico_Barshis-Radice_Host_contig07520"
"1376","GCKDGN101BVVWK_Ppor","GCKDGN101BVVWK_Ppor","N0.HOG0001647","Siderastrea_Mexico_Barshis-Radice_Host_contig07010"
