"","orthogroup","gene.Sid","isotig.Past","gene.Past"
"2007","N0.HOG0000834","Siderastrea_Mexico_Barshis-Radice_Host_contig10636","isotig25354_Past","isogroup23622_Past"
"2008","N0.HOG0000834","Siderastrea_Mexico_Barshis-Radice_Host_contig15996","isotig25354_Past","isogroup23622_Past"
"2009","N0.HOG0000835","Siderastrea_Mexico_Barshis-Radice_Host_contig06955","isotig05461_Past","isogroup03729_Past"
"2010","N0.HOG0000835","Siderastrea_Mexico_Barshis-Radice_Host_contig00856","isotig05461_Past","isogroup03729_Past"
"2011","N0.HOG0000836","Siderastrea_Mexico_Barshis-Radice_Host_contig03271","GCKDGN101BT46V_Past","GCKDGN101BT46V_Past"
"2012","N0.HOG0000836","Siderastrea_Mexico_Barshis-Radice_Host_contig05264","GCKDGN101BT46V_Past","GCKDGN101BT46V_Past"
"2013","N0.HOG0000837","Siderastrea_Mexico_Barshis-Radice_Host_contig00463","isotig31179_Past","isogroup29447_Past"
"2014","N0.HOG0000837","Siderastrea_Mexico_Barshis-Radice_Host_contig19182","isotig31179_Past","isogroup29447_Past"
"2015","N0.HOG0000838","Siderastrea_Mexico_Barshis-Radice_Host_contig12898","isotig18449_Past","isogroup16717_Past"
"2016","N0.HOG0000838","Siderastrea_Mexico_Barshis-Radice_Host_contig00461","isotig18449_Past","isogroup16717_Past"
"2017","N0.HOG0000841","Siderastrea_Mexico_Barshis-Radice_Host_contig16233","isotig06246_Past","isogroup04514_Past"
"2018","N0.HOG0000841","Siderastrea_Mexico_Barshis-Radice_Host_contig09631","isotig06246_Past","isogroup04514_Past"
"2019","N0.HOG0000842","Siderastrea_Mexico_Barshis-Radice_Host_contig12055","isotig07005_Past","isogroup05273_Past"
"2020","N0.HOG0000842","Siderastrea_Mexico_Barshis-Radice_Host_contig14423","isotig07005_Past","isogroup05273_Past"
"2021","N0.HOG0000847","Siderastrea_Mexico_Barshis-Radice_Host_contig07274","isotig19244_Past","isogroup17512_Past"
"2022","N0.HOG0000847","Siderastrea_Mexico_Barshis-Radice_Host_contig07274","isotig24141_Past","isogroup22409_Past"
"2023","N0.HOG0000848","Siderastrea_Mexico_Barshis-Radice_Host_contig06382","isotig03906_Past","isogroup02174_Past"
"2024","N0.HOG0000848","Siderastrea_Mexico_Barshis-Radice_Host_contig02204","isotig03906_Past","isogroup02174_Past"
"2025","N0.HOG0000849","Siderastrea_Mexico_Barshis-Radice_Host_contig16159","isotig22748_Past","isogroup21016_Past"
"2026","N0.HOG0000849","Siderastrea_Mexico_Barshis-Radice_Host_contig12584","isotig22748_Past","isogroup21016_Past"
"2027","N0.HOG0000851","Siderastrea_Mexico_Barshis-Radice_Host_contig08877","isotig03750_Past","isogroup02018_Past"
"2028","N0.HOG0000851","Siderastrea_Mexico_Barshis-Radice_Host_contig08877","isotig22460_Past","isogroup20728_Past"
"2029","N0.HOG0000852","Siderastrea_Mexico_Barshis-Radice_Host_contig08872","GCKDGN101BPFAL_Past","GCKDGN101BPFAL_Past"
"2030","N0.HOG0000852","Siderastrea_Mexico_Barshis-Radice_Host_contig18478","GCKDGN101BPFAL_Past","GCKDGN101BPFAL_Past"
"2031","N0.HOG0000858","Siderastrea_Mexico_Barshis-Radice_Host_contig10789","isotig15088_Past","isogroup13356_Past"
"2032","N0.HOG0000858","Siderastrea_Mexico_Barshis-Radice_Host_contig15302","isotig15088_Past","isogroup13356_Past"
"2033","N0.HOG0000865","Siderastrea_Mexico_Barshis-Radice_Host_contig03292","isotig15129_Past","isogroup13397_Past"
"2034","N0.HOG0000865","Siderastrea_Mexico_Barshis-Radice_Host_contig03292","isotig31382_Past","isogroup29650_Past"
"2035","N0.HOG0000868","Siderastrea_Mexico_Barshis-Radice_Host_contig05440","isotig05413_Past","isogroup03681_Past"
"2036","N0.HOG0000868","Siderastrea_Mexico_Barshis-Radice_Host_contig05440","isotig32212_Past","isogroup30480_Past"
"2037","N0.HOG0000873","Siderastrea_Mexico_Barshis-Radice_Host_contig10448","isotig08498_Past","isogroup06766_Past"
"2038","N0.HOG0000873","Siderastrea_Mexico_Barshis-Radice_Host_contig10448","isotig14449_Past","isogroup12717_Past"
"2039","N0.HOG0000879","Siderastrea_Mexico_Barshis-Radice_Host_contig08735","GCKDGN101AO3BP_Past","GCKDGN101AO3BP_Past"
"2040","N0.HOG0000879","Siderastrea_Mexico_Barshis-Radice_Host_contig07366","GCKDGN101AO3BP_Past","GCKDGN101AO3BP_Past"
"2041","N0.HOG0000881","Siderastrea_Mexico_Barshis-Radice_Host_contig02460","isotig02412_Past","isogroup01039_Past"
"2042","N0.HOG0000881","Siderastrea_Mexico_Barshis-Radice_Host_contig02460","isotig25150_Past","isogroup23418_Past"
"2043","N0.HOG0000884","Siderastrea_Mexico_Barshis-Radice_Host_contig05858","isotig25961_Past","isogroup24229_Past"
"2044","N0.HOG0000884","Siderastrea_Mexico_Barshis-Radice_Host_contig16409","isotig25961_Past","isogroup24229_Past"
"2045","N0.HOG0000888","Siderastrea_Mexico_Barshis-Radice_Host_contig18717","isotig04189_Past","isogroup02457_Past"
"2046","N0.HOG0000888","Siderastrea_Mexico_Barshis-Radice_Host_contig18717","isotig25337_Past","isogroup23605_Past"
"2047","N0.HOG0000889","Siderastrea_Mexico_Barshis-Radice_Host_contig00731","isotig03264_Past","isogroup01532_Past"
"2048","N0.HOG0000889","Siderastrea_Mexico_Barshis-Radice_Host_contig00731","isotig20626_Past","isogroup18894_Past"
"2049","N0.HOG0000892","Siderastrea_Mexico_Barshis-Radice_Host_contig07500","isotig04478_Past","isogroup02746_Past"
"2050","N0.HOG0000892","Siderastrea_Mexico_Barshis-Radice_Host_contig17439","isotig04478_Past","isogroup02746_Past"
"2051","N0.HOG0000893","Siderastrea_Mexico_Barshis-Radice_Host_contig16884","isotig04962_Past","isogroup03230_Past"
"2052","N0.HOG0000893","Siderastrea_Mexico_Barshis-Radice_Host_contig18256","isotig04962_Past","isogroup03230_Past"
"2053","N0.HOG0000894","Siderastrea_Mexico_Barshis-Radice_Host_contig02661","GCKDGN101B6D06_Past","GCKDGN101B6D06_Past"
"2054","N0.HOG0000894","Siderastrea_Mexico_Barshis-Radice_Host_contig04954","GCKDGN101B6D06_Past","GCKDGN101B6D06_Past"
"2055","N0.HOG0000895","Siderastrea_Mexico_Barshis-Radice_Host_contig12474","isotig08045_Past","isogroup06313_Past"
"2056","N0.HOG0000895","Siderastrea_Mexico_Barshis-Radice_Host_contig06997","isotig08045_Past","isogroup06313_Past"
"2057","N0.HOG0000898","Siderastrea_Mexico_Barshis-Radice_Host_contig14681","isotig03934_Past","isogroup02202_Past"
"2058","N0.HOG0000898","Siderastrea_Mexico_Barshis-Radice_Host_contig04593","isotig03934_Past","isogroup02202_Past"
"2059","N0.HOG0000902","Siderastrea_Mexico_Barshis-Radice_Host_contig01775","isotig24044_Past","isogroup22312_Past"
"2060","N0.HOG0000902","Siderastrea_Mexico_Barshis-Radice_Host_contig07604","isotig24044_Past","isogroup22312_Past"
"2061","N0.HOG0000906","Siderastrea_Mexico_Barshis-Radice_Host_contig06204","isotig10063_Past","isogroup08331_Past"
"2062","N0.HOG0000906","Siderastrea_Mexico_Barshis-Radice_Host_contig01153","isotig10063_Past","isogroup08331_Past"
"2063","N0.HOG0000908","Siderastrea_Mexico_Barshis-Radice_Host_contig00997","isotig00819_Past","isogroup00238_Past"
"2064","N0.HOG0000908","Siderastrea_Mexico_Barshis-Radice_Host_contig00997","isotig11540_Past","isogroup09808_Past"
"2065","N0.HOG0000910","Siderastrea_Mexico_Barshis-Radice_Host_contig09490","isotig08632_Past","isogroup06900_Past"
"2066","N0.HOG0000910","Siderastrea_Mexico_Barshis-Radice_Host_contig09004","isotig08632_Past","isogroup06900_Past"
"2067","N0.HOG0000913","Siderastrea_Mexico_Barshis-Radice_Host_contig08692","isotig07460_Past","isogroup05728_Past"
"2068","N0.HOG0000913","Siderastrea_Mexico_Barshis-Radice_Host_contig08692","isotig18638_Past","isogroup16906_Past"
"2069","N0.HOG0000915","Siderastrea_Mexico_Barshis-Radice_Host_contig11571","isotig04200_Past","isogroup02468_Past"
"2070","N0.HOG0000915","Siderastrea_Mexico_Barshis-Radice_Host_contig00755","isotig04200_Past","isogroup02468_Past"
"2071","N0.HOG0000918","Siderastrea_Mexico_Barshis-Radice_Host_contig09853","isotig01552_Past","isogroup00609_Past"
"2072","N0.HOG0000918","Siderastrea_Mexico_Barshis-Radice_Host_contig09853","isotig31732_Past","isogroup30000_Past"
"2073","N0.HOG0000919","Siderastrea_Mexico_Barshis-Radice_Host_contig14128","isotig24577_Past","isogroup22845_Past"
"2074","N0.HOG0000919","Siderastrea_Mexico_Barshis-Radice_Host_contig01561","isotig24577_Past","isogroup22845_Past"
"2075","N0.HOG0000920","Siderastrea_Mexico_Barshis-Radice_Host_contig02687","isotig12270_Past","isogroup10538_Past"
"2076","N0.HOG0000920","Siderastrea_Mexico_Barshis-Radice_Host_contig11678","isotig12270_Past","isogroup10538_Past"
"2077","N0.HOG0000923","Siderastrea_Mexico_Barshis-Radice_Host_contig11589","isotig08256_Past","isogroup06524_Past"
"2078","N0.HOG0000923","Siderastrea_Mexico_Barshis-Radice_Host_contig15151","isotig08256_Past","isogroup06524_Past"
"2079","N0.HOG0000924","Siderastrea_Mexico_Barshis-Radice_Host_contig03425","isotig06178_Past","isogroup04446_Past"
"2080","N0.HOG0000924","Siderastrea_Mexico_Barshis-Radice_Host_contig03425","isotig06511_Past","isogroup04779_Past"
"2081","N0.HOG0000925","Siderastrea_Mexico_Barshis-Radice_Host_contig04403","isotig07024_Past","isogroup05292_Past"
"2082","N0.HOG0000925","Siderastrea_Mexico_Barshis-Radice_Host_contig10980","isotig07024_Past","isogroup05292_Past"
"2083","N0.HOG0000926","Siderastrea_Mexico_Barshis-Radice_Host_contig04917","isotig00857_Past","isogroup00257_Past"
"2084","N0.HOG0000926","Siderastrea_Mexico_Barshis-Radice_Host_contig14743","isotig00857_Past","isogroup00257_Past"
"2085","N0.HOG0000927","Siderastrea_Mexico_Barshis-Radice_Host_contig01797","isotig04641_Past","isogroup02909_Past"
"2086","N0.HOG0000927","Siderastrea_Mexico_Barshis-Radice_Host_contig01797","isotig12591_Past","isogroup10859_Past"
"2087","N0.HOG0000930","Siderastrea_Mexico_Barshis-Radice_Host_contig12364","isotig25770_Past","isogroup24038_Past"
"2088","N0.HOG0000930","Siderastrea_Mexico_Barshis-Radice_Host_contig00945","isotig25770_Past","isogroup24038_Past"
"2089","N0.HOG0000932","Siderastrea_Mexico_Barshis-Radice_Host_contig08046","isotig07222_Past","isogroup05490_Past"
"2090","N0.HOG0000932","Siderastrea_Mexico_Barshis-Radice_Host_contig06323","isotig07222_Past","isogroup05490_Past"
"2091","N0.HOG0000933","Siderastrea_Mexico_Barshis-Radice_Host_contig03947","isotig25884_Past","isogroup24152_Past"
"2092","N0.HOG0000933","Siderastrea_Mexico_Barshis-Radice_Host_contig05437","isotig25884_Past","isogroup24152_Past"
"2093","N0.HOG0000935","Siderastrea_Mexico_Barshis-Radice_Host_contig01818","isotig04714_Past","isogroup02982_Past"
"2094","N0.HOG0000935","Siderastrea_Mexico_Barshis-Radice_Host_contig01818","isotig24854_Past","isogroup23122_Past"
"2095","N0.HOG0000937","Siderastrea_Mexico_Barshis-Radice_Host_contig10218","isotig02196_Past","isogroup00931_Past"
"2096","N0.HOG0000937","Siderastrea_Mexico_Barshis-Radice_Host_contig10218","isotig22534_Past","isogroup20802_Past"
"2097","N0.HOG0000938","Siderastrea_Mexico_Barshis-Radice_Host_contig08164","isotig03357_Past","isogroup01625_Past"
"2098","N0.HOG0000938","Siderastrea_Mexico_Barshis-Radice_Host_contig08164","isotig22646_Past","isogroup20914_Past"
"2099","N0.HOG0000939","Siderastrea_Mexico_Barshis-Radice_Host_contig00305","isotig04401_Past","isogroup02669_Past"
"2100","N0.HOG0000939","Siderastrea_Mexico_Barshis-Radice_Host_contig00305","isotig25403_Past","isogroup23671_Past"
"2101","N0.HOG0000945","Siderastrea_Mexico_Barshis-Radice_Host_contig01421","isotig10038_Past","isogroup08306_Past"
"2102","N0.HOG0000945","Siderastrea_Mexico_Barshis-Radice_Host_contig01421","isotig13052_Past","isogroup11320_Past"
"2103","N0.HOG0000947","Siderastrea_Mexico_Barshis-Radice_Host_contig09872","isotig22923_Past","isogroup21191_Past"
"2104","N0.HOG0000947","Siderastrea_Mexico_Barshis-Radice_Host_contig05424","isotig22923_Past","isogroup21191_Past"
"2105","N0.HOG0000948","Siderastrea_Mexico_Barshis-Radice_Host_contig01229","isotig04427_Past","isogroup02695_Past"
"2106","N0.HOG0000948","Siderastrea_Mexico_Barshis-Radice_Host_contig01229","isotig09344_Past","isogroup07612_Past"
"2107","N0.HOG0000949","Siderastrea_Mexico_Barshis-Radice_Host_contig01222","isotig03765_Past","isogroup02033_Past"
"2108","N0.HOG0000949","Siderastrea_Mexico_Barshis-Radice_Host_contig01222","isotig10505_Past","isogroup08773_Past"
"2109","N0.HOG0000952","Siderastrea_Mexico_Barshis-Radice_Host_contig03232","isotig03112_Past","isogroup01389_Past"
"2110","N0.HOG0000952","Siderastrea_Mexico_Barshis-Radice_Host_contig11381","isotig03112_Past","isogroup01389_Past"
"2111","N0.HOG0000953","Siderastrea_Mexico_Barshis-Radice_Host_contig17284","isotig04941_Past","isogroup03209_Past"
"2112","N0.HOG0000953","Siderastrea_Mexico_Barshis-Radice_Host_contig17284","isotig18841_Past","isogroup17109_Past"
"2113","N0.HOG0000954","Siderastrea_Mexico_Barshis-Radice_Host_contig16630","isotig28113_Past","isogroup26381_Past"
"2114","N0.HOG0000954","Siderastrea_Mexico_Barshis-Radice_Host_contig00423","isotig28113_Past","isogroup26381_Past"
"2115","N0.HOG0000959","Siderastrea_Mexico_Barshis-Radice_Host_contig01230","isotig04225_Past","isogroup02493_Past"
"2116","N0.HOG0000959","Siderastrea_Mexico_Barshis-Radice_Host_contig11429","isotig04225_Past","isogroup02493_Past"
"2117","N0.HOG0000960","Siderastrea_Mexico_Barshis-Radice_Host_contig15237","GCKDGN101A92GT_Past","GCKDGN101A92GT_Past"
"2118","N0.HOG0000960","Siderastrea_Mexico_Barshis-Radice_Host_contig15237","GCKDGN101ATCHT_Past","GCKDGN101ATCHT_Past"
"2119","N0.HOG0000962","Siderastrea_Mexico_Barshis-Radice_Host_contig17457","GCKDGN102ELBX3_Past","GCKDGN102ELBX3_Past"
"2120","N0.HOG0000962","Siderastrea_Mexico_Barshis-Radice_Host_contig17767","GCKDGN102ELBX3_Past","GCKDGN102ELBX3_Past"
"2121","N0.HOG0000964","Siderastrea_Mexico_Barshis-Radice_Host_contig15257","GCKDGN101ALKMG_Past","GCKDGN101ALKMG_Past"
"2122","N0.HOG0000964","Siderastrea_Mexico_Barshis-Radice_Host_contig08179","GCKDGN101ALKMG_Past","GCKDGN101ALKMG_Past"
"2123","N0.HOG0000966","Siderastrea_Mexico_Barshis-Radice_Host_contig06021","isotig00258_Past","isogroup00057_Past"
"2124","N0.HOG0000966","Siderastrea_Mexico_Barshis-Radice_Host_contig13535","isotig00258_Past","isogroup00057_Past"
"2125","N0.HOG0000967","Siderastrea_Mexico_Barshis-Radice_Host_contig05218","isotig03038_Past","isogroup01352_Past"
"2126","N0.HOG0000967","Siderastrea_Mexico_Barshis-Radice_Host_contig05218","isotig27718_Past","isogroup25986_Past"
"2127","N0.HOG0000971","Siderastrea_Mexico_Barshis-Radice_Host_contig06635","isotig22965_Past","isogroup21233_Past"
"2128","N0.HOG0000971","Siderastrea_Mexico_Barshis-Radice_Host_contig18375","isotig22965_Past","isogroup21233_Past"
"2129","N0.HOG0000972","Siderastrea_Mexico_Barshis-Radice_Host_contig02970","isotig03163_Past","isogroup01431_Past"
"2130","N0.HOG0000972","Siderastrea_Mexico_Barshis-Radice_Host_contig11279","isotig03163_Past","isogroup01431_Past"
"2131","N0.HOG0000973","Siderastrea_Mexico_Barshis-Radice_Host_contig05083","isotig29520_Past","isogroup27788_Past"
"2132","N0.HOG0000973","Siderastrea_Mexico_Barshis-Radice_Host_contig14289","isotig29520_Past","isogroup27788_Past"
"2133","N0.HOG0000974","Siderastrea_Mexico_Barshis-Radice_Host_contig11639","isotig03222_Past","isogroup01490_Past"
"2134","N0.HOG0000974","Siderastrea_Mexico_Barshis-Radice_Host_contig05474","isotig03222_Past","isogroup01490_Past"
"2135","N0.HOG0000977","Siderastrea_Mexico_Barshis-Radice_Host_contig10498","isotig04678_Past","isogroup02946_Past"
"2136","N0.HOG0000977","Siderastrea_Mexico_Barshis-Radice_Host_contig07991","isotig04678_Past","isogroup02946_Past"
"2137","N0.HOG0000978","Siderastrea_Mexico_Barshis-Radice_Host_contig14547","isotig17108_Past","isogroup15376_Past"
"2138","N0.HOG0000978","Siderastrea_Mexico_Barshis-Radice_Host_contig04444","isotig17108_Past","isogroup15376_Past"
"2139","N0.HOG0000979","Siderastrea_Mexico_Barshis-Radice_Host_contig05777","isotig10876_Past","isogroup09144_Past"
"2140","N0.HOG0000979","Siderastrea_Mexico_Barshis-Radice_Host_contig07510","isotig10876_Past","isogroup09144_Past"
"2141","N0.HOG0000980","Siderastrea_Mexico_Barshis-Radice_Host_contig01387","isotig01628_Past","isogroup00647_Past"
"2142","N0.HOG0000980","Siderastrea_Mexico_Barshis-Radice_Host_contig01387","isotig03664_Past","isogroup01932_Past"
"2143","N0.HOG0000981","Siderastrea_Mexico_Barshis-Radice_Host_contig01202","isotig00834_Past","isogroup00245_Past"
"2144","N0.HOG0000981","Siderastrea_Mexico_Barshis-Radice_Host_contig01202","isotig17052_Past","isogroup15320_Past"
"2145","N0.HOG0000983","Siderastrea_Mexico_Barshis-Radice_Host_contig11079","isotig04947_Past","isogroup03215_Past"
"2146","N0.HOG0000983","Siderastrea_Mexico_Barshis-Radice_Host_contig09916","isotig04947_Past","isogroup03215_Past"
"2147","N0.HOG0000985","Siderastrea_Mexico_Barshis-Radice_Host_contig14475","isotig04984_Past","isogroup03252_Past"
"2148","N0.HOG0000985","Siderastrea_Mexico_Barshis-Radice_Host_contig01920","isotig04984_Past","isogroup03252_Past"
"2149","N0.HOG0000990","Siderastrea_Mexico_Barshis-Radice_Host_contig13612","GCKDGN103GS17L_Past","GCKDGN103GS17L_Past"
"2150","N0.HOG0000990","Siderastrea_Mexico_Barshis-Radice_Host_contig02345","GCKDGN103GS17L_Past","GCKDGN103GS17L_Past"
"2151","N0.HOG0000991","Siderastrea_Mexico_Barshis-Radice_Host_contig03984","isotig24218_Past","isogroup22486_Past"
"2152","N0.HOG0000991","Siderastrea_Mexico_Barshis-Radice_Host_contig18470","isotig24218_Past","isogroup22486_Past"
"2153","N0.HOG0000995","Siderastrea_Mexico_Barshis-Radice_Host_contig07189","isotig03477_Past","isogroup01745_Past"
"2154","N0.HOG0000995","Siderastrea_Mexico_Barshis-Radice_Host_contig07189","isotig04040_Past","isogroup02308_Past"
"2155","N0.HOG0000996","Siderastrea_Mexico_Barshis-Radice_Host_contig06851","isotig00485_Past","isogroup00121_Past"
"2156","N0.HOG0000996","Siderastrea_Mexico_Barshis-Radice_Host_contig06851","isotig12077_Past","isogroup10345_Past"
"2157","N0.HOG0000997","Siderastrea_Mexico_Barshis-Radice_Host_contig15271","isotig06756_Past","isogroup05024_Past"
"2158","N0.HOG0000997","Siderastrea_Mexico_Barshis-Radice_Host_contig15271","isotig17773_Past","isogroup16041_Past"
"2159","N0.HOG0000999","Siderastrea_Mexico_Barshis-Radice_Host_contig11187","isotig01266_Past","isogroup00466_Past"
"2160","N0.HOG0000999","Siderastrea_Mexico_Barshis-Radice_Host_contig11187","isotig08058_Past","isogroup06326_Past"
"2161","N0.HOG0001000","Siderastrea_Mexico_Barshis-Radice_Host_contig15254","GCKDGN103GXQ1Y_Past","GCKDGN103GXQ1Y_Past"
"2162","N0.HOG0001000","Siderastrea_Mexico_Barshis-Radice_Host_contig05763","GCKDGN103GXQ1Y_Past","GCKDGN103GXQ1Y_Past"
"2163","N0.HOG0001001","Siderastrea_Mexico_Barshis-Radice_Host_contig00336","isotig04221_Past","isogroup02489_Past"
"2164","N0.HOG0001001","Siderastrea_Mexico_Barshis-Radice_Host_contig18351","isotig04221_Past","isogroup02489_Past"
"2165","N0.HOG0001004","Siderastrea_Mexico_Barshis-Radice_Host_contig13620","isotig13480_Past","isogroup11748_Past"
"2166","N0.HOG0001004","Siderastrea_Mexico_Barshis-Radice_Host_contig12186","isotig13480_Past","isogroup11748_Past"
"2167","N0.HOG0001005","Siderastrea_Mexico_Barshis-Radice_Host_contig10960","isotig06496_Past","isogroup04764_Past"
"2168","N0.HOG0001005","Siderastrea_Mexico_Barshis-Radice_Host_contig10960","isotig12193_Past","isogroup10461_Past"
"2169","N0.HOG0001006","Siderastrea_Mexico_Barshis-Radice_Host_contig07043","isotig06326_Past","isogroup04594_Past"
"2170","N0.HOG0001006","Siderastrea_Mexico_Barshis-Radice_Host_contig07043","isotig07603_Past","isogroup05871_Past"
"2171","N0.HOG0001007","Siderastrea_Mexico_Barshis-Radice_Host_contig07044","isotig11445_Past","isogroup09713_Past"
"2172","N0.HOG0001007","Siderastrea_Mexico_Barshis-Radice_Host_contig11499","isotig11445_Past","isogroup09713_Past"
"2173","N0.HOG0001009","Siderastrea_Mexico_Barshis-Radice_Host_contig16581","isotig05566_Past","isogroup03834_Past"
"2174","N0.HOG0001009","Siderastrea_Mexico_Barshis-Radice_Host_contig00380","isotig05566_Past","isogroup03834_Past"
"2175","N0.HOG0001011","Siderastrea_Mexico_Barshis-Radice_Host_contig12624","isotig05895_Past","isogroup04163_Past"
"2176","N0.HOG0001011","Siderastrea_Mexico_Barshis-Radice_Host_contig11213","isotig05895_Past","isogroup04163_Past"
"2177","N0.HOG0001013","Siderastrea_Mexico_Barshis-Radice_Host_contig07298","isotig16204_Past","isogroup14472_Past"
"2178","N0.HOG0001013","Siderastrea_Mexico_Barshis-Radice_Host_contig04465","isotig16204_Past","isogroup14472_Past"
"2179","N0.HOG0001015","Siderastrea_Mexico_Barshis-Radice_Host_contig05978","isotig06603_Past","isogroup04871_Past"
"2180","N0.HOG0001015","Siderastrea_Mexico_Barshis-Radice_Host_contig05978","isotig28988_Past","isogroup27256_Past"
"2181","N0.HOG0001016","Siderastrea_Mexico_Barshis-Radice_Host_contig16874","isotig24355_Past","isogroup22623_Past"
"2182","N0.HOG0001016","Siderastrea_Mexico_Barshis-Radice_Host_contig02471","isotig24355_Past","isogroup22623_Past"
"2183","N0.HOG0001017","Siderastrea_Mexico_Barshis-Radice_Host_contig05390","isotig04140_Past","isogroup02408_Past"
"2184","N0.HOG0001017","Siderastrea_Mexico_Barshis-Radice_Host_contig05390","isotig15740_Past","isogroup14008_Past"
"2185","N0.HOG0001018","Siderastrea_Mexico_Barshis-Radice_Host_contig13412","isotig07322_Past","isogroup05590_Past"
"2186","N0.HOG0001018","Siderastrea_Mexico_Barshis-Radice_Host_contig16178","isotig07322_Past","isogroup05590_Past"
"2187","N0.HOG0001020","Siderastrea_Mexico_Barshis-Radice_Host_contig05928","GCKDGN102DZWYW_Past","GCKDGN102DZWYW_Past"
"2188","N0.HOG0001020","Siderastrea_Mexico_Barshis-Radice_Host_contig17529","GCKDGN102DZWYW_Past","GCKDGN102DZWYW_Past"
"2189","N0.HOG0001021","Siderastrea_Mexico_Barshis-Radice_Host_contig17839","isotig03399_Past","isogroup01667_Past"
"2190","N0.HOG0001021","Siderastrea_Mexico_Barshis-Radice_Host_contig17839","isotig22623_Past","isogroup20891_Past"
"2191","N0.HOG0001022","Siderastrea_Mexico_Barshis-Radice_Host_contig13561","GE909039_Past","GE909039_Past"
"2192","N0.HOG0001022","Siderastrea_Mexico_Barshis-Radice_Host_contig00274","GE909039_Past","GE909039_Past"
"2193","N0.HOG0001023","Siderastrea_Mexico_Barshis-Radice_Host_contig06925","isotig27481_Past","isogroup25749_Past"
"2194","N0.HOG0001023","Siderastrea_Mexico_Barshis-Radice_Host_contig04978","isotig27481_Past","isogroup25749_Past"
"2195","N0.HOG0001024","Siderastrea_Mexico_Barshis-Radice_Host_contig02108","isotig15858_Past","isogroup14126_Past"
"2196","N0.HOG0001024","Siderastrea_Mexico_Barshis-Radice_Host_contig08701","isotig15858_Past","isogroup14126_Past"
"2197","N0.HOG0001026","Siderastrea_Mexico_Barshis-Radice_Host_contig08984","isotig04655_Past","isogroup02923_Past"
"2198","N0.HOG0001026","Siderastrea_Mexico_Barshis-Radice_Host_contig12476","isotig04655_Past","isogroup02923_Past"
"2199","N0.HOG0001029","Siderastrea_Mexico_Barshis-Radice_Host_contig07509","isotig05914_Past","isogroup04182_Past"
"2200","N0.HOG0001029","Siderastrea_Mexico_Barshis-Radice_Host_contig02090","isotig05914_Past","isogroup04182_Past"
"2201","N0.HOG0001030","Siderastrea_Mexico_Barshis-Radice_Host_contig18238","isotig01894_Past","isogroup00780_Past"
"2202","N0.HOG0001030","Siderastrea_Mexico_Barshis-Radice_Host_contig18238","isotig13388_Past","isogroup11656_Past"
"2203","N0.HOG0001031","Siderastrea_Mexico_Barshis-Radice_Host_contig18441","isotig03607_Past","isogroup01875_Past"
"2204","N0.HOG0001031","Siderastrea_Mexico_Barshis-Radice_Host_contig11234","isotig03607_Past","isogroup01875_Past"
"2205","N0.HOG0001032","Siderastrea_Mexico_Barshis-Radice_Host_contig02019","GCKDGN102D64ZL_Past","GCKDGN102D64ZL_Past"
"2206","N0.HOG0001032","Siderastrea_Mexico_Barshis-Radice_Host_contig14959","GCKDGN102D64ZL_Past","GCKDGN102D64ZL_Past"
"2207","N0.HOG0001033","Siderastrea_Mexico_Barshis-Radice_Host_contig17777","isotig06306_Past","isogroup04574_Past"
"2208","N0.HOG0001033","Siderastrea_Mexico_Barshis-Radice_Host_contig04294","isotig06306_Past","isogroup04574_Past"
"2209","N0.HOG0001035","Siderastrea_Mexico_Barshis-Radice_Host_contig13686","isotig09368_Past","isogroup07636_Past"
"2210","N0.HOG0001035","Siderastrea_Mexico_Barshis-Radice_Host_contig13686","isotig29029_Past","isogroup27297_Past"
"2211","N0.HOG0001037","Siderastrea_Mexico_Barshis-Radice_Host_contig17294","isotig04648_Past","isogroup02916_Past"
"2212","N0.HOG0001037","Siderastrea_Mexico_Barshis-Radice_Host_contig17376","isotig04648_Past","isogroup02916_Past"
"2213","N0.HOG0001040","Siderastrea_Mexico_Barshis-Radice_Host_contig04807","isotig03928_Past","isogroup02196_Past"
"2214","N0.HOG0001040","Siderastrea_Mexico_Barshis-Radice_Host_contig04807","isotig14151_Past","isogroup12419_Past"
"2215","N0.HOG0001041","Siderastrea_Mexico_Barshis-Radice_Host_contig00124","isotig08644_Past","isogroup06912_Past"
"2216","N0.HOG0001041","Siderastrea_Mexico_Barshis-Radice_Host_contig04498","isotig08644_Past","isogroup06912_Past"
"2217","N0.HOG0001042","Siderastrea_Mexico_Barshis-Radice_Host_contig13176","isotig03795_Past","isogroup02063_Past"
"2218","N0.HOG0001042","Siderastrea_Mexico_Barshis-Radice_Host_contig05884","isotig03795_Past","isogroup02063_Past"
"2219","N0.HOG0001043","Siderastrea_Mexico_Barshis-Radice_Host_contig00065","isotig11873_Past","isogroup10141_Past"
"2220","N0.HOG0001043","Siderastrea_Mexico_Barshis-Radice_Host_contig19027","isotig11873_Past","isogroup10141_Past"
"2221","N0.HOG0001048","Siderastrea_Mexico_Barshis-Radice_Host_contig18314","isotig03548_Past","isogroup01816_Past"
"2222","N0.HOG0001048","Siderastrea_Mexico_Barshis-Radice_Host_contig06294","isotig03548_Past","isogroup01816_Past"
"2223","N0.HOG0001049","Siderastrea_Mexico_Barshis-Radice_Host_contig14855","isotig11637_Past","isogroup09905_Past"
