"","isotig","gene","orthogroup","gene_Sid"
"1180","isotig24406_Past","isogroup22674_Past","N0.HOG0002813","Siderastrea_Mexico_Barshis-Radice_Host_contig12282"
"1181","isotig24437_Past","isogroup22705_Past","N0.HOG0000442","Siderastrea_Mexico_Barshis-Radice_Host_contig10262"
"1182","isotig24451_Past","isogroup22719_Past","N0.HOG0001540","Siderastrea_Mexico_Barshis-Radice_Host_contig13002"
"1183","isotig24518_Past","isogroup22786_Past","N0.HOG0002516","Siderastrea_Mexico_Barshis-Radice_Host_contig18665"
"1184","isotig24565_Past","isogroup22833_Past","N0.HOG0003279","Siderastrea_Mexico_Barshis-Radice_Host_contig10590"
"1185","isotig24571_Past","isogroup22839_Past","N0.HOG0000044","Siderastrea_Mexico_Barshis-Radice_Host_contig14938"
"1186","isotig24588_Past","isogroup22856_Past","N0.HOG0001804","Siderastrea_Mexico_Barshis-Radice_Host_contig07621"
"1187","isotig24643_Past","isogroup22911_Past","N0.HOG0000197","Siderastrea_Mexico_Barshis-Radice_Host_contig13675"
"1188","isotig24708_Past","isogroup22976_Past","N0.HOG0001681","Siderastrea_Mexico_Barshis-Radice_Host_contig11696"
"1189","isotig24728_Past","isogroup22996_Past","N0.HOG0002018","Siderastrea_Mexico_Barshis-Radice_Host_contig13178"
"1190","isotig24740_Past","isogroup23008_Past","N0.HOG0002432","Siderastrea_Mexico_Barshis-Radice_Host_contig17002"
"1191","isotig24742_Past","isogroup23010_Past","N0.HOG0002447","Siderastrea_Mexico_Barshis-Radice_Host_contig12417"
"1192","isotig24788_Past","isogroup23056_Past","N0.HOG0001469","Siderastrea_Mexico_Barshis-Radice_Host_contig09141"
"1193","isotig24930_Past","isogroup23198_Past","N0.HOG0002073","Siderastrea_Mexico_Barshis-Radice_Host_contig03144"
"1194","isotig24989_Past","isogroup23257_Past","N0.HOG0002211","Siderastrea_Mexico_Barshis-Radice_Host_contig01584"
"1195","isotig25133_Past","isogroup23401_Past","N0.HOG0002290","Siderastrea_Mexico_Barshis-Radice_Host_contig08041"
"1196","isotig25144_Past","isogroup23412_Past","N0.HOG0002476","Siderastrea_Mexico_Barshis-Radice_Host_contig05062"
"1197","isotig25207_Past","isogroup23475_Past","N0.HOG0003404","Siderastrea_Mexico_Barshis-Radice_Host_contig13464"
"1198","isotig25252_Past","isogroup23520_Past","N0.HOG0002258","Siderastrea_Mexico_Barshis-Radice_Host_contig18316"
"1199","isotig25254_Past","isogroup23522_Past","N0.HOG0001945","Siderastrea_Mexico_Barshis-Radice_Host_contig06735"
"1200","isotig25283_Past","isogroup23551_Past","N0.HOG0002207","Siderastrea_Mexico_Barshis-Radice_Host_contig03982"
"1201","isotig25292_Past","isogroup23560_Past","N0.HOG0003631","Siderastrea_Mexico_Barshis-Radice_Host_contig16019"
"1202","isotig25302_Past","isogroup23570_Past","N0.HOG0001863","Siderastrea_Mexico_Barshis-Radice_Host_contig11906"
"1203","isotig25378_Past","isogroup23646_Past","N0.HOG0002612","Siderastrea_Mexico_Barshis-Radice_Host_contig17208"
"1204","isotig25413_Past","isogroup23681_Past","N0.HOG0002032","Siderastrea_Mexico_Barshis-Radice_Host_contig08957"
"1205","isotig25414_Past","isogroup23682_Past","N0.HOG0002908","Siderastrea_Mexico_Barshis-Radice_Host_contig16840"
"1206","isotig25427_Past","isogroup23695_Past","N0.HOG0002411","Siderastrea_Mexico_Barshis-Radice_Host_contig12805"
"1207","isotig25536_Past","isogroup23804_Past","N0.HOG0001947","Siderastrea_Mexico_Barshis-Radice_Host_contig08834"
"1208","isotig25552_Past","isogroup23820_Past","N0.HOG0001839","Siderastrea_Mexico_Barshis-Radice_Host_contig07360"
"1209","isotig25561_Past","isogroup23829_Past","N0.HOG0001780","Siderastrea_Mexico_Barshis-Radice_Host_contig14804"
"1210","isotig25652_Past","isogroup23920_Past","N0.HOG0002310","Siderastrea_Mexico_Barshis-Radice_Host_contig18831"
"1211","isotig25655_Past","isogroup23923_Past","N0.HOG0002483","Siderastrea_Mexico_Barshis-Radice_Host_contig18874"
"1212","isotig25684_Past","isogroup23952_Past","N0.HOG0003001","Siderastrea_Mexico_Barshis-Radice_Host_contig15840"
"1213","isotig25694_Past","isogroup23962_Past","N0.HOG0003153","Siderastrea_Mexico_Barshis-Radice_Host_contig17507"
"1214","isotig25708_Past","isogroup23976_Past","N0.HOG0001593","Siderastrea_Mexico_Barshis-Radice_Host_contig13216"
"1215","isotig25749_Past","isogroup24017_Past","N0.HOG0003313","Siderastrea_Mexico_Barshis-Radice_Host_contig08050"
"1216","isotig25793_Past","isogroup24061_Past","N0.HOG0003438","Siderastrea_Mexico_Barshis-Radice_Host_contig05672"
"1217","isotig25858_Past","isogroup24126_Past","N0.HOG0002254","Siderastrea_Mexico_Barshis-Radice_Host_contig01462"
"1218","isotig25895_Past","isogroup24163_Past","N0.HOG0003057","Siderastrea_Mexico_Barshis-Radice_Host_contig11005"
"1219","isotig25915_Past","isogroup24183_Past","N0.HOG0002556","Siderastrea_Mexico_Barshis-Radice_Host_contig17081"
"1220","isotig25918_Past","isogroup24186_Past","N0.HOG0001572","Siderastrea_Mexico_Barshis-Radice_Host_contig15701"
"1221","isotig25929_Past","isogroup24197_Past","N0.HOG0002629","Siderastrea_Mexico_Barshis-Radice_Host_contig07467"
"1222","isotig25959_Past","isogroup24227_Past","N0.HOG0002994","Siderastrea_Mexico_Barshis-Radice_Host_contig08865"
"1223","isotig25968_Past","isogroup24236_Past","N0.HOG0002077","Siderastrea_Mexico_Barshis-Radice_Host_contig02767"
"1224","isotig26022_Past","isogroup24290_Past","N0.HOG0002723","Siderastrea_Mexico_Barshis-Radice_Host_contig16807"
"1225","isotig26040_Past","isogroup24308_Past","N0.HOG0001472","Siderastrea_Mexico_Barshis-Radice_Host_contig10359"
"1226","isotig26121_Past","isogroup24389_Past","N0.HOG0003626","Siderastrea_Mexico_Barshis-Radice_Host_contig10707"
"1227","isotig26256_Past","isogroup24524_Past","N0.HOG0001583","Siderastrea_Mexico_Barshis-Radice_Host_contig12528"
"1228","isotig26321_Past","isogroup24589_Past","N0.HOG0003201","Siderastrea_Mexico_Barshis-Radice_Host_contig00318"
"1229","isotig26359_Past","isogroup24627_Past","N0.HOG0003284","Siderastrea_Mexico_Barshis-Radice_Host_contig12996"
"1230","isotig26360_Past","isogroup24628_Past","N0.HOG0001685","Siderastrea_Mexico_Barshis-Radice_Host_contig02282"
"1231","isotig26372_Past","isogroup24640_Past","N0.HOG0002859","Siderastrea_Mexico_Barshis-Radice_Host_contig04176"
"1232","isotig26454_Past","isogroup24722_Past","N0.HOG0001680","Siderastrea_Mexico_Barshis-Radice_Host_contig17107"
"1233","isotig26463_Past","isogroup24731_Past","N0.HOG0001447","Siderastrea_Mexico_Barshis-Radice_Host_contig17675"
"1234","isotig26575_Past","isogroup24843_Past","N0.HOG0003338","Siderastrea_Mexico_Barshis-Radice_Host_contig15269"
"1235","isotig26736_Past","isogroup25004_Past","N0.HOG0001814","Siderastrea_Mexico_Barshis-Radice_Host_contig03227"
"1236","isotig26741_Past","isogroup25009_Past","N0.HOG0002717","Siderastrea_Mexico_Barshis-Radice_Host_contig12032"
"1237","isotig26756_Past","isogroup25024_Past","N0.HOG0003053","Siderastrea_Mexico_Barshis-Radice_Host_contig07132"
"1238","isotig26764_Past","isogroup25032_Past","N0.HOG0003085","Siderastrea_Mexico_Barshis-Radice_Host_contig10992"
"1239","isotig26771_Past","isogroup25039_Past","N0.HOG0002201","Siderastrea_Mexico_Barshis-Radice_Host_contig00635"
"1240","isotig26780_Past","isogroup25048_Past","N0.HOG0002490","Siderastrea_Mexico_Barshis-Radice_Host_contig04229"
"1241","isotig26795_Past","isogroup25063_Past","N0.HOG0001613","Siderastrea_Mexico_Barshis-Radice_Host_contig11179"
"1242","isotig26822_Past","isogroup25090_Past","N0.HOG0001559","Siderastrea_Mexico_Barshis-Radice_Host_contig09501"
"1243","isotig26824_Past","isogroup25092_Past","N0.HOG0003613","Siderastrea_Mexico_Barshis-Radice_Host_contig05189"
"1244","isotig26855_Past","isogroup25123_Past","N0.HOG0001518","Siderastrea_Mexico_Barshis-Radice_Host_contig15097"
"1245","isotig26979_Past","isogroup25247_Past","N0.HOG0001812","Siderastrea_Mexico_Barshis-Radice_Host_contig05193"
"1246","isotig27028_Past","isogroup25296_Past","N0.HOG0002747","Siderastrea_Mexico_Barshis-Radice_Host_contig16399"
"1247","isotig27200_Past","isogroup25468_Past","N0.HOG0002592","Siderastrea_Mexico_Barshis-Radice_Host_contig10672"
"1248","isotig27251_Past","isogroup25519_Past","N0.HOG0002718","Siderastrea_Mexico_Barshis-Radice_Host_contig03787"
"1249","isotig27389_Past","isogroup25657_Past","N0.HOG0002330","Siderastrea_Mexico_Barshis-Radice_Host_contig09952"
"1250","isotig27457_Past","isogroup25725_Past","N0.HOG0002114","Siderastrea_Mexico_Barshis-Radice_Host_contig02158"
"1251","isotig27482_Past","isogroup25750_Past","N0.HOG0003482","Siderastrea_Mexico_Barshis-Radice_Host_contig03874"
"1252","isotig27513_Past","isogroup25781_Past","N0.HOG0001940","Siderastrea_Mexico_Barshis-Radice_Host_contig00950"
"1253","isotig27656_Past","isogroup25924_Past","N0.HOG0003553","Siderastrea_Mexico_Barshis-Radice_Host_contig07845"
"1254","isotig27688_Past","isogroup25956_Past","N0.HOG0002345","Siderastrea_Mexico_Barshis-Radice_Host_contig03884"
"1255","isotig27977_Past","isogroup26245_Past","N0.HOG0001561","Siderastrea_Mexico_Barshis-Radice_Host_contig07434"
"1256","isotig27998_Past","isogroup26266_Past","N0.HOG0003197","Siderastrea_Mexico_Barshis-Radice_Host_contig11046"
"1257","isotig28119_Past","isogroup26387_Past","N0.HOG0002613","Siderastrea_Mexico_Barshis-Radice_Host_contig17325"
"1258","isotig28130_Past","isogroup26398_Past","N0.HOG0002415","Siderastrea_Mexico_Barshis-Radice_Host_contig03667"
"1259","isotig28166_Past","isogroup26434_Past","N0.HOG0002418","Siderastrea_Mexico_Barshis-Radice_Host_contig15238"
"1260","isotig28192_Past","isogroup26460_Past","N0.HOG0003018","Siderastrea_Mexico_Barshis-Radice_Host_contig14814"
"1261","isotig28199_Past","isogroup26467_Past","N0.HOG0000121","Siderastrea_Mexico_Barshis-Radice_Host_contig11081"
"1262","isotig28215_Past","isogroup26483_Past","N0.HOG0000370","Siderastrea_Mexico_Barshis-Radice_Host_contig08185"
"1263","isotig28277_Past","isogroup26545_Past","N0.HOG0001883","Siderastrea_Mexico_Barshis-Radice_Host_contig08633"
"1264","isotig28279_Past","isogroup26547_Past","N0.HOG0002155","Siderastrea_Mexico_Barshis-Radice_Host_contig05944"
"1265","isotig28313_Past","isogroup26581_Past","N0.HOG0002609","Siderastrea_Mexico_Barshis-Radice_Host_contig13366"
"1266","isotig28333_Past","isogroup26601_Past","N0.HOG0000602","Siderastrea_Mexico_Barshis-Radice_Host_contig18435"
"1267","isotig28394_Past","isogroup26662_Past","N0.HOG0001475","Siderastrea_Mexico_Barshis-Radice_Host_contig13944"
"1268","isotig28403_Past","isogroup26671_Past","N0.HOG0001900","Siderastrea_Mexico_Barshis-Radice_Host_contig00132"
"1269","isotig28405_Past","isogroup26673_Past","N0.HOG0002965","Siderastrea_Mexico_Barshis-Radice_Host_contig03280"
"1270","isotig28409_Past","isogroup26677_Past","N0.HOG0000243","Siderastrea_Mexico_Barshis-Radice_Host_contig18329"
"1271","isotig28512_Past","isogroup26780_Past","N0.HOG0003630","Siderastrea_Mexico_Barshis-Radice_Host_contig12703"
"1272","isotig28524_Past","isogroup26792_Past","N0.HOG0003025","Siderastrea_Mexico_Barshis-Radice_Host_contig04589"
"1273","isotig28565_Past","isogroup26833_Past","N0.HOG0002854","Siderastrea_Mexico_Barshis-Radice_Host_contig01570"
"1274","isotig28592_Past","isogroup26860_Past","N0.HOG0001827","Siderastrea_Mexico_Barshis-Radice_Host_contig02691"
"1275","isotig28634_Past","isogroup26902_Past","N0.HOG0003537","Siderastrea_Mexico_Barshis-Radice_Host_contig16311"
"1276","isotig28717_Past","isogroup26985_Past","N0.HOG0002804","Siderastrea_Mexico_Barshis-Radice_Host_contig14677"
"1277","isotig28763_Past","isogroup27031_Past","N0.HOG0000250","Siderastrea_Mexico_Barshis-Radice_Host_contig17047"
"1278","isotig28773_Past","isogroup27041_Past","N0.HOG0003432","Siderastrea_Mexico_Barshis-Radice_Host_contig19209"
"1279","isotig28904_Past","isogroup27172_Past","N0.HOG0001960","Siderastrea_Mexico_Barshis-Radice_Host_contig04471"
"1280","isotig28926_Past","isogroup27194_Past","N0.HOG0000385","Siderastrea_Mexico_Barshis-Radice_Host_contig15037"
"1281","isotig29028_Past","isogroup27296_Past","N0.HOG0003227","Siderastrea_Mexico_Barshis-Radice_Host_contig16734"
"1282","isotig29038_Past","isogroup27306_Past","N0.HOG0002339","Siderastrea_Mexico_Barshis-Radice_Host_contig02937"
"1283","isotig29065_Past","isogroup27333_Past","N0.HOG0002729","Siderastrea_Mexico_Barshis-Radice_Host_contig13107"
"1284","isotig29101_Past","isogroup27369_Past","N0.HOG0002138","Siderastrea_Mexico_Barshis-Radice_Host_contig13950"
"1285","isotig29141_Past","isogroup27409_Past","N0.HOG0003550","Siderastrea_Mexico_Barshis-Radice_Host_contig16791"
"1286","isotig29192_Past","isogroup27460_Past","N0.HOG0002427","Siderastrea_Mexico_Barshis-Radice_Host_contig01380"
"1287","isotig29208_Past","isogroup27476_Past","N0.HOG0000569","Siderastrea_Mexico_Barshis-Radice_Host_contig10336"
"1288","isotig29209_Past","isogroup27477_Past","N0.HOG0002734","Siderastrea_Mexico_Barshis-Radice_Host_contig01676"
"1289","isotig29235_Past","isogroup27503_Past","N0.HOG0003293","Siderastrea_Mexico_Barshis-Radice_Host_contig13131"
"1290","isotig29320_Past","isogroup27588_Past","N0.HOG0001767","Siderastrea_Mexico_Barshis-Radice_Host_contig02246"
"1291","isotig29620_Past","isogroup27888_Past","N0.HOG0001880","Siderastrea_Mexico_Barshis-Radice_Host_contig16887"
"1292","isotig29687_Past","isogroup27955_Past","N0.HOG0002436","Siderastrea_Mexico_Barshis-Radice_Host_contig09873"
"1293","isotig29764_Past","isogroup28032_Past","N0.HOG0002570","Siderastrea_Mexico_Barshis-Radice_Host_contig16066"
"1294","isotig29962_Past","isogroup28230_Past","N0.HOG0000325","Siderastrea_Mexico_Barshis-Radice_Host_contig18114"
"1295","isotig29964_Past","isogroup28232_Past","N0.HOG0003171","Siderastrea_Mexico_Barshis-Radice_Host_contig01781"
"1296","isotig30030_Past","isogroup28298_Past","N0.HOG0003391","Siderastrea_Mexico_Barshis-Radice_Host_contig06533"
"1297","isotig30056_Past","isogroup28324_Past","N0.HOG0002849","Siderastrea_Mexico_Barshis-Radice_Host_contig12074"
"1298","isotig30157_Past","isogroup28425_Past","N0.HOG0001567","Siderastrea_Mexico_Barshis-Radice_Host_contig09303"
"1299","isotig30199_Past","isogroup28467_Past","N0.HOG0002378","Siderastrea_Mexico_Barshis-Radice_Host_contig09698"
"1300","isotig30222_Past","isogroup28490_Past","N0.HOG0001754","Siderastrea_Mexico_Barshis-Radice_Host_contig09381"
"1301","isotig30326_Past","isogroup28594_Past","N0.HOG0003207","Siderastrea_Mexico_Barshis-Radice_Host_contig03714"
"1302","isotig30582_Past","isogroup28850_Past","N0.HOG0003049","Siderastrea_Mexico_Barshis-Radice_Host_contig15801"
"1303","isotig30608_Past","isogroup28876_Past","N0.HOG0002508","Siderastrea_Mexico_Barshis-Radice_Host_contig04079"
"1304","isotig30659_Past","isogroup28927_Past","N0.HOG0003184","Siderastrea_Mexico_Barshis-Radice_Host_contig08761"
"1305","isotig30703_Past","isogroup28971_Past","N0.HOG0003484","Siderastrea_Mexico_Barshis-Radice_Host_contig10680"
"1306","isotig30780_Past","isogroup29048_Past","N0.HOG0002401","Siderastrea_Mexico_Barshis-Radice_Host_contig02135"
"1307","isotig30814_Past","isogroup29082_Past","N0.HOG0002911","Siderastrea_Mexico_Barshis-Radice_Host_contig11747"
"1308","isotig30908_Past","isogroup29176_Past","N0.HOG0003272","Siderastrea_Mexico_Barshis-Radice_Host_contig05776"
"1309","isotig30957_Past","isogroup29225_Past","N0.HOG0003417","Siderastrea_Mexico_Barshis-Radice_Host_contig10666"
"1310","isotig31082_Past","isogroup29350_Past","N0.HOG0002746","Siderastrea_Mexico_Barshis-Radice_Host_contig10771"
"1311","isotig31095_Past","isogroup29363_Past","N0.HOG0000595","Siderastrea_Mexico_Barshis-Radice_Host_contig07492"
"1312","isotig31224_Past","isogroup29492_Past","N0.HOG0002248","Siderastrea_Mexico_Barshis-Radice_Host_contig10100"
"1313","isotig31297_Past","isogroup29565_Past","N0.HOG0003480","Siderastrea_Mexico_Barshis-Radice_Host_contig15008"
"1314","isotig31345_Past","isogroup29613_Past","N0.HOG0003234","Siderastrea_Mexico_Barshis-Radice_Host_contig01231"
"1315","isotig31696_Past","isogroup29964_Past","N0.HOG0001478","Siderastrea_Mexico_Barshis-Radice_Host_contig17079"
"1316","isotig31751_Past","isogroup30019_Past","N0.HOG0002377","Siderastrea_Mexico_Barshis-Radice_Host_contig08286"
"1317","isotig32028_Past","isogroup30296_Past","N0.HOG0003629","Siderastrea_Mexico_Barshis-Radice_Host_contig18619"
"1318","isotig32417_Past","isogroup30685_Past","N0.HOG0003138","Siderastrea_Mexico_Barshis-Radice_Host_contig02940"
"1319","isotig32495_Past","isogroup30763_Past","N0.HOG0000673","Siderastrea_Mexico_Barshis-Radice_Host_contig04743"
"1320","isotig32805_Past","isogroup31073_Past","N0.HOG0002738","Siderastrea_Mexico_Barshis-Radice_Host_contig07866"
"1321","GCKDGN101A9IY8_Past","GCKDGN101A9IY8_Past","N0.HOG0003489","Siderastrea_Mexico_Barshis-Radice_Host_contig13086"
"1322","GCKDGN101BQ4JB_Past","GCKDGN101BQ4JB_Past","N0.HOG0003563","Siderastrea_Mexico_Barshis-Radice_Host_contig01166"
"1323","GCKDGN101AWCQV_Past","GCKDGN101AWCQV_Past","N0.HOG0003166","Siderastrea_Mexico_Barshis-Radice_Host_contig07675"
"1324","GCKDGN101B7MC4_Past","GCKDGN101B7MC4_Past","N0.HOG0002780","Siderastrea_Mexico_Barshis-Radice_Host_contig05107"
"1325","GCKDGN101BROKN_Past","GCKDGN101BROKN_Past","N0.HOG0002086","Siderastrea_Mexico_Barshis-Radice_Host_contig04082"
"1326","GCKDGN101CJL63_Past","GCKDGN101CJL63_Past","N0.HOG0003333","Siderastrea_Mexico_Barshis-Radice_Host_contig11402"
"1327","GCKDGN101CE8LR_Past","GCKDGN101CE8LR_Past","N0.HOG0001740","Siderastrea_Mexico_Barshis-Radice_Host_contig14768"
"1328","GCKDGN101BF7TO_Past","GCKDGN101BF7TO_Past","N0.HOG0003597","Siderastrea_Mexico_Barshis-Radice_Host_contig07016"
"1329","GCKDGN101AYHWS_Past","GCKDGN101AYHWS_Past","N0.HOG0003524","Siderastrea_Mexico_Barshis-Radice_Host_contig18848"
"1330","GCKDGN101BB95I_Past","GCKDGN101BB95I_Past","N0.HOG0002848","Siderastrea_Mexico_Barshis-Radice_Host_contig07176"
"1331","GCKDGN101CI5OV_Past","GCKDGN101CI5OV_Past","N0.HOG0001708","Siderastrea_Mexico_Barshis-Radice_Host_contig07609"
"1332","GCKDGN101BDIA5_Past","GCKDGN101BDIA5_Past","N0.HOG0002383","Siderastrea_Mexico_Barshis-Radice_Host_contig09224"
"1333","GCKDGN101B7BVV_Past","GCKDGN101B7BVV_Past","N0.HOG0001662","Siderastrea_Mexico_Barshis-Radice_Host_contig05387"
"1334","GCKDGN101BQS1Q_Past","GCKDGN101BQS1Q_Past","N0.HOG0003539","Siderastrea_Mexico_Barshis-Radice_Host_contig15118"
"1335","GCKDGN101BH0JR_Past","GCKDGN101BH0JR_Past","N0.HOG0003070","Siderastrea_Mexico_Barshis-Radice_Host_contig00744"
"1336","GCKDGN101CG6IN_Past","GCKDGN101CG6IN_Past","N0.HOG0002243","Siderastrea_Mexico_Barshis-Radice_Host_contig09059"
"1337","GCKDGN101AT403_Past","GCKDGN101AT403_Past","N0.HOG0003566","Siderastrea_Mexico_Barshis-Radice_Host_contig05093"
"1338","GCKDGN101BLZY9_Past","GCKDGN101BLZY9_Past","N0.HOG0003219","Siderastrea_Mexico_Barshis-Radice_Host_contig02351"
"1339","GCKDGN101BL71W_Past","GCKDGN101BL71W_Past","N0.HOG0003365","Siderastrea_Mexico_Barshis-Radice_Host_contig03521"
"1340","GCKDGN101AZI0G_Past","GCKDGN101AZI0G_Past","N0.HOG0002136","Siderastrea_Mexico_Barshis-Radice_Host_contig01888"
"1341","GCKDGN101BR8F1_Past","GCKDGN101BR8F1_Past","N0.HOG0003239","Siderastrea_Mexico_Barshis-Radice_Host_contig18408"
"1342","GCKDGN101BH3LV_Past","GCKDGN101BH3LV_Past","N0.HOG0001713","Siderastrea_Mexico_Barshis-Radice_Host_contig19105"
"1343","GCKDGN101A4WM3_Past","GCKDGN101A4WM3_Past","N0.HOG0003551","Siderastrea_Mexico_Barshis-Radice_Host_contig02064"
"1344","GCKDGN102D1LRD_Past","GCKDGN102D1LRD_Past","N0.HOG0003064","Siderastrea_Mexico_Barshis-Radice_Host_contig16598"
"1345","GCKDGN101BSYAR_Past","GCKDGN101BSYAR_Past","N0.HOG0002777","Siderastrea_Mexico_Barshis-Radice_Host_contig00557"
"1346","GCKDGN101A4W2H_Past","GCKDGN101A4W2H_Past","N0.HOG0003186","Siderastrea_Mexico_Barshis-Radice_Host_contig07835"
"1347","GCKDGN101AZ1C6_Past","GCKDGN101AZ1C6_Past","N0.HOG0002575","Siderastrea_Mexico_Barshis-Radice_Host_contig01787"
"1348","GCKDGN101BZF8Z_Past","GCKDGN101BZF8Z_Past","N0.HOG0003105","Siderastrea_Mexico_Barshis-Radice_Host_contig12341"
"1349","GCKDGN101B8GBL_Past","GCKDGN101B8GBL_Past","N0.HOG0003474","Siderastrea_Mexico_Barshis-Radice_Host_contig01800"
"1350","GCKDGN101ASTEI_Past","GCKDGN101ASTEI_Past","N0.HOG0003465","Siderastrea_Mexico_Barshis-Radice_Host_contig07173"
"1351","GCKDGN101AMDS1_Past","GCKDGN101AMDS1_Past","N0.HOG0001522","Siderastrea_Mexico_Barshis-Radice_Host_contig08407"
"1352","GCKDGN101B9TU2_Past","GCKDGN101B9TU2_Past","N0.HOG0002174","Siderastrea_Mexico_Barshis-Radice_Host_contig17864"
"1353","GCKDGN101AODH3_Past","GCKDGN101AODH3_Past","N0.HOG0002719","Siderastrea_Mexico_Barshis-Radice_Host_contig10899"
"1354","GCKDGN101CBNCE_Past","GCKDGN101CBNCE_Past","N0.HOG0001899","Siderastrea_Mexico_Barshis-Radice_Host_contig00883"
"1355","GCKDGN101ALDZ8_Past","GCKDGN101ALDZ8_Past","N0.HOG0002048","Siderastrea_Mexico_Barshis-Radice_Host_contig13765"
"1356","GCKDGN101CJ5ZK_Past","GCKDGN101CJ5ZK_Past","N0.HOG0002104","Siderastrea_Mexico_Barshis-Radice_Host_contig06242"
"1357","GCKDGN102C7ENM_Past","GCKDGN102C7ENM_Past","N0.HOG0002916","Siderastrea_Mexico_Barshis-Radice_Host_contig12090"
"1358","GCKDGN101BZP41_Past","GCKDGN101BZP41_Past","N0.HOG0002425","Siderastrea_Mexico_Barshis-Radice_Host_contig17167"
"1359","GCKDGN101AQ2MM_Past","GCKDGN101AQ2MM_Past","N0.HOG0001501","Siderastrea_Mexico_Barshis-Radice_Host_contig07200"
"1360","GCKDGN101CCKPS_Past","GCKDGN101CCKPS_Past","N0.HOG0002976","Siderastrea_Mexico_Barshis-Radice_Host_contig04114"
"1361","GCKDGN101CDN9P_Past","GCKDGN101CDN9P_Past","N0.HOG0001420","Siderastrea_Mexico_Barshis-Radice_Host_contig08795"
"1362","GCKDGN101BXJ5U_Past","GCKDGN101BXJ5U_Past","N0.HOG0002095","Siderastrea_Mexico_Barshis-Radice_Host_contig04332"
"1363","GCKDGN101B5WJM_Past","GCKDGN101B5WJM_Past","N0.HOG0001439","Siderastrea_Mexico_Barshis-Radice_Host_contig02025"
"1364","GCKDGN101A0KSC_Past","GCKDGN101A0KSC_Past","N0.HOG0003612","Siderastrea_Mexico_Barshis-Radice_Host_contig10191"
"1365","GCKDGN101AL800_Past","GCKDGN101AL800_Past","N0.HOG0003369","Siderastrea_Mexico_Barshis-Radice_Host_contig02713"
"1366","GCKDGN101AU6YP_Past","GCKDGN101AU6YP_Past","N0.HOG0003108","Siderastrea_Mexico_Barshis-Radice_Host_contig10850"
"1367","GCKDGN101BA3WI_Past","GCKDGN101BA3WI_Past","N0.HOG0002504","Siderastrea_Mexico_Barshis-Radice_Host_contig17102"
"1368","GCKDGN101B6TD1_Past","GCKDGN101B6TD1_Past","N0.HOG0002355","Siderastrea_Mexico_Barshis-Radice_Host_contig12656"
"1369","GCKDGN101B7C7X_Past","GCKDGN101B7C7X_Past","N0.HOG0002730","Siderastrea_Mexico_Barshis-Radice_Host_contig05334"
"1370","GCKDGN101BWG6G_Past","GCKDGN101BWG6G_Past","N0.HOG0002667","Siderastrea_Mexico_Barshis-Radice_Host_contig13935"
"1371","GCKDGN101A7K45_Past","GCKDGN101A7K45_Past","N0.HOG0002611","Siderastrea_Mexico_Barshis-Radice_Host_contig02056"
"1372","GCKDGN101APB9V_Past","GCKDGN101APB9V_Past","N0.HOG0002196","Siderastrea_Mexico_Barshis-Radice_Host_contig10048"
"1373","GCKDGN102D22TF_Past","GCKDGN102D22TF_Past","N0.HOG0003097","Siderastrea_Mexico_Barshis-Radice_Host_contig18198"
"1374","GCKDGN101AYUGV_Past","GCKDGN101AYUGV_Past","N0.HOG0003079","Siderastrea_Mexico_Barshis-Radice_Host_contig06319"
"1375","GCKDGN102C5RIF_Past","GCKDGN102C5RIF_Past","N0.HOG0003559","Siderastrea_Mexico_Barshis-Radice_Host_contig07520"
"1376","GCKDGN101BVVWK_Past","GCKDGN101BVVWK_Past","N0.HOG0001647","Siderastrea_Mexico_Barshis-Radice_Host_contig07010"
"1377","GCKDGN102D27VA_Past","GCKDGN102D27VA_Past","N0.HOG0003280","Siderastrea_Mexico_Barshis-Radice_Host_contig18641"
"1378","GCKDGN102C9SK0_Past","GCKDGN102C9SK0_Past","N0.HOG0002528","Siderastrea_Mexico_Barshis-Radice_Host_contig12693"
"1379","GCKDGN101AM8UX_Past","GCKDGN101AM8UX_Past","N0.HOG0000249","Siderastrea_Mexico_Barshis-Radice_Host_contig07311"
"1380","GCKDGN102C76SZ_Past","GCKDGN102C76SZ_Past","N0.HOG0002805","Siderastrea_Mexico_Barshis-Radice_Host_contig08625"
"1381","GCKDGN101BX3GP_Past","GCKDGN101BX3GP_Past","N0.HOG0002866","Siderastrea_Mexico_Barshis-Radice_Host_contig18587"
"1382","GCKDGN101B4GJT_Past","GCKDGN101B4GJT_Past","N0.HOG0002296","Siderastrea_Mexico_Barshis-Radice_Host_contig10131"
"1383","GCKDGN101ARTUD_Past","GCKDGN101ARTUD_Past","N0.HOG0002715","Siderastrea_Mexico_Barshis-Radice_Host_contig12039"
"1384","GCKDGN101BNTH5_Past","GCKDGN101BNTH5_Past","N0.HOG0002650","Siderastrea_Mexico_Barshis-Radice_Host_contig12573"
"1385","GCKDGN101AVKK4_Past","GCKDGN101AVKK4_Past","N0.HOG0002386","Siderastrea_Mexico_Barshis-Radice_Host_contig00672"
"1386","GCKDGN101CAONE_Past","GCKDGN101CAONE_Past","N0.HOG0002807","Siderastrea_Mexico_Barshis-Radice_Host_contig08628"
"1387","GCKDGN101BCVR8_Past","GCKDGN101BCVR8_Past","N0.HOG0002617","Siderastrea_Mexico_Barshis-Radice_Host_contig12012"
